"Player","Rating","Games","1st","2nd","3rd","4th","5th","6th","7th","8th","9th","10th","Lag"
22684871,1343.38926873484,210,22,15,0,0,0,0,0,0,0,0,24059
12238371,1343.37886178262,520,57,72,0,0,0,0,0,0,0,0,430
15457358,1343.35993242769,11,0,4,0,0,0,0,0,0,0,0,66582
8265543,1343.33838850053,18,0,0,0,0,0,0,0,0,0,0,25894
10423212,1343.32597021449,29,0,7,0,0,0,0,0,0,0,0,137413
13028363,1343.3116884828,13,0,0,0,0,0,0,0,0,0,0,65300
16248728,1343.31012967217,21,3,2,0,0,0,0,0,0,0,0,46400
15746061,1343.26566744905,7,0,0,0,0,0,0,0,0,0,0,59185
15901783,1343.19246568624,48,8,19,0,0,0,0,0,0,0,0,115747
17687077,1343.14783553417,9,0,0,0,0,0,0,0,0,0,0,173660
13516784,1343.13363186666,230,10,20,0,0,0,0,0,0,0,0,7675
3914271,1343.1249902662,34,0,1,0,0,0,0,0,0,0,0,17207
11146934,1342.99694271568,71,4,9,0,0,0,0,0,0,0,0,170602
17394815,1342.97613829302,9,0,0,0,0,0,0,0,0,0,0,117392
16090751,1342.95765368125,10,0,0,0,0,0,0,0,0,0,0,90617
5502459,1342.9547032413,24,2,3,0,0,0,0,0,0,0,0,133388
30226035,1342.95227316355,8,0,0,0,0,0,0,0,0,0,0,62219
14324486,1342.94397902898,49,1,4,0,0,0,0,0,0,0,0,57078
11312272,1342.94134174369,11,0,0,0,0,0,0,0,0,0,0,144655
27621801,1342.93453280454,108,7,11,0,0,0,0,0,0,0,0,29127
30896681,1342.92512724313,7,0,0,0,0,0,0,0,0,0,0,40087
20103755,1342.91704304997,14,0,0,0,0,0,0,0,0,0,0,113048
20623203,1342.89876043123,28,0,0,0,0,0,0,0,0,0,0,184116
12965718,1342.88519559664,192,12,4,0,0,0,0,0,0,0,0,210
13964111,1342.87627279638,14,0,0,0,0,0,0,0,0,0,0,121959
12955624,1342.87374766229,6,0,0,0,0,0,0,0,0,0,0,112710
16565695,1342.8608502142,12,0,0,0,0,0,0,0,0,0,0,107480
8589763,1342.85964999935,230,19,21,0,0,0,0,0,0,0,0,57980
33653348,1342.82226108537,7,0,1,0,0,0,0,0,0,0,0,138886
9430158,1342.74925105168,39,1,3,0,0,0,0,0,0,0,0,49662
10157168,1342.7289242247,20,0,0,0,0,0,0,0,0,0,0,166539
26147084,1342.71924421978,46,7,8,0,0,0,0,0,0,0,0,101097
32055347,1342.68315143468,15,2,6,0,0,0,0,0,0,0,0,129972
22248661,1342.57249257303,23,4,1,0,0,0,0,0,0,0,0,981
20769213,1342.56753526843,8,0,0,0,0,0,0,0,0,0,0,115987
23302049,1342.56707998061,54,2,0,0,0,0,0,0,0,0,0,19834
15317466,1342.54731435224,30,0,0,0,0,0,0,0,0,0,0,117388
15281862,1342.49776606922,9,0,1,0,0,0,0,0,0,0,0,32372
15540310,1342.4910193243,21,2,6,0,0,0,0,0,0,0,0,77325
23134254,1342.47719212146,8,0,5,0,0,0,0,0,0,0,0,69770
10425536,1342.45271643652,10,0,0,0,0,0,0,0,0,0,0,85680
6955595,1342.43536453517,82,8,9,0,0,0,0,0,0,0,0,3337
19460004,1342.43424348814,7,0,2,0,0,0,0,0,0,0,0,46136
3319876,1342.41718157714,16,0,0,0,0,0,0,0,0,0,0,70631
20476894,1342.39705493438,14,0,0,0,0,0,0,0,0,0,0,183557
16236301,1342.38217385939,13,1,0,0,0,0,0,0,0,0,0,189406
31008545,1342.36832675181,10,0,0,0,0,0,0,0,0,0,0,25372
14497425,1342.28432108175,10,0,0,0,0,0,0,0,0,0,0,117392
13725510,1342.26913341454,75,1,0,0,0,0,0,0,0,0,0,46948
13656706,1342.22574993126,14,0,0,0,0,0,0,0,0,0,0,22592
19661503,1342.21064036057,383,73,72,0,0,0,0,0,0,0,0,6630
19609723,1342.18778358136,64,5,10,0,0,0,0,0,0,0,0,8511
10220343,1342.12556547739,11,1,4,0,0,0,0,0,0,0,0,18293
2661942,1342.084967713,10,0,0,0,0,0,0,0,0,0,0,33677
17901125,1342.03899268776,50,5,5,0,0,0,0,0,0,0,0,35728
16434368,1341.95468655867,49,4,16,0,0,0,0,0,0,0,0,155816
18347387,1341.94987215727,12,1,0,0,0,0,0,0,0,0,0,136531
11653512,1341.91563641262,16,0,0,0,0,0,0,0,0,0,0,120712
9431286,1341.89838689148,90,21,20,0,0,0,0,0,0,0,0,46251
20067442,1341.86996513301,10,0,0,0,0,0,0,0,0,0,0,130337
17291513,1341.85127306023,8,0,6,0,0,0,0,0,0,0,0,130545
14734022,1341.79463803505,8,0,0,0,0,0,0,0,0,0,0,34648
19857689,1341.76560834771,8,0,0,0,0,0,0,0,0,0,0,8511
14044008,1341.76197853229,64,3,5,0,0,0,0,0,0,0,0,109183
13661246,1341.72591231011,8,0,1,0,0,0,0,0,0,0,0,49067
26142457,1341.71146288655,7,0,0,0,0,0,0,0,0,0,0,104975
14259725,1341.69909309068,9,0,0,0,0,0,0,0,0,0,0,79541
7011187,1341.68971458403,13,0,0,0,0,0,0,0,0,0,0,170889
15754580,1341.68748779571,36,0,0,0,0,0,0,0,0,0,0,784
15429109,1341.66649599666,12,1,0,0,0,0,0,0,0,0,0,1607
9440618,1341.63541881599,42,0,1,0,0,0,0,0,0,0,0,102186
31463479,1341.62136442116,10,0,0,0,0,0,0,0,0,0,0,122157
21695850,1341.62051202428,49,0,1,0,0,0,0,0,0,0,0,10772
11932013,1341.60186742844,46,4,6,0,0,0,0,0,0,0,0,178238
13819230,1341.55193646468,7,0,0,0,0,0,0,0,0,0,0,51147
18983862,1341.53579013919,24,4,4,0,0,0,0,0,0,0,0,2593
17001432,1341.49431492234,23,0,0,0,0,0,0,0,0,0,0,46302
18976739,1341.49329155426,25,5,4,0,0,0,0,0,0,0,0,14346
21627783,1341.48792762174,10,0,0,0,0,0,0,0,0,0,0,11103
19466796,1341.48364526902,10,0,0,0,0,0,0,0,0,0,0,190514
11625048,1341.47800406673,68,6,13,0,0,0,0,0,0,0,0,43475
16965688,1341.42513568628,13,0,3,0,0,0,0,0,0,0,0,146422
14971183,1341.41504321797,6,0,0,0,0,0,0,0,0,0,0,81857
13241584,1341.35220962265,263,29,31,0,0,0,0,0,0,0,0,15363
27903125,1341.33572689909,37,1,2,0,0,0,0,0,0,0,0,1498
15378480,1341.3286884438,34,1,1,0,0,0,0,0,0,0,0,149577
29487798,1341.32675467536,26,0,0,0,0,0,0,0,0,0,0,7113
8256770,1341.31965504655,17,0,0,0,0,0,0,0,0,0,0,10122
32101286,1341.31830111852,8,0,0,0,0,0,0,0,0,0,0,36343
20998350,1341.2701321437,10,0,0,0,0,0,0,0,0,0,0,136454
718454,1341.24173759372,29,1,0,0,0,0,0,0,0,0,0,2412
31318963,1341.19109955539,6,0,0,0,0,0,0,0,0,0,0,118821
20784584,1341.14695357978,10,0,0,0,0,0,0,0,0,0,0,136536
15922951,1341.14343819689,18,0,1,0,0,0,0,0,0,0,0,32713
20875289,1341.07505248799,6,0,0,0,0,0,0,0,0,0,0,81544
17810798,1341.05377672074,6,0,0,0,0,0,0,0,0,0,0,99176
7580434,1341.02813753275,18,0,1,0,0,0,0,0,0,0,0,181243
18467308,1340.97500280091,37,4,5,0,0,0,0,0,0,0,0,125648
14208189,1340.95498671217,10,0,0,0,0,0,0,0,0,0,0,33677
14208200,1340.93970604164,30,1,0,0,0,0,0,0,0,0,0,27207
15108313,1340.9392302766,11,0,0,0,0,0,0,0,0,0,0,65300
21413709,1340.86032628307,7,0,0,0,0,0,0,0,0,0,0,110679
18163511,1340.82175742104,394,33,40,0,0,0,0,0,0,0,0,249
27384366,1340.78232241551,15,0,0,0,0,0,0,0,0,0,0,50831
23717002,1340.75913588715,6,0,0,0,0,0,0,0,0,0,0,18302
23094975,1340.75770764436,11,0,0,0,0,0,0,0,0,0,0,145094
23009984,1340.73987341199,90,5,6,0,0,0,0,0,0,0,0,28903
29582779,1340.72362814982,7,0,0,0,0,0,0,0,0,0,0,48111
27049219,1340.71149826156,28,2,0,0,0,0,0,0,0,0,0,105325
7516954,1340.69402481813,217,11,6,0,0,0,0,0,0,0,0,62606
15180100,1340.66766138179,8,0,0,0,0,0,0,0,0,0,0,125761
30411289,1340.58454254535,12,0,0,0,0,0,0,0,0,0,0,101704
10186610,1340.57690215245,15,0,1,0,0,0,0,0,0,0,0,29236
20090355,1340.57226463929,6,0,2,0,0,0,0,0,0,0,0,180227
11219736,1340.54026077343,25,2,4,0,0,0,0,0,0,0,0,145816
6332765,1340.51080736484,22,0,0,0,0,0,0,0,0,0,0,128421
25765909,1340.485781471,11,1,4,0,0,0,0,0,0,0,0,54591
2621067,1340.4728861452,39,0,1,0,0,0,0,0,0,0,0,26732
20894969,1340.46260918152,9,0,0,0,0,0,0,0,0,0,0,34884
24840779,1340.45694305041,402,37,51,0,0,0,0,0,0,0,0,98720
18733873,1340.45095599964,8,0,0,0,0,0,0,0,0,0,0,793
3556856,1340.4026273761,85,1,1,0,0,0,0,0,0,0,0,9967
13784944,1340.40192456441,11,0,1,0,0,0,0,0,0,0,0,119058
27977064,1340.37873283318,20,0,0,0,0,0,0,0,0,0,0,118801
11724155,1340.3569716024,13,0,1,0,0,0,0,0,0,0,0,176182
12102195,1340.34666884124,13,0,0,0,0,0,0,0,0,0,0,112172
8719386,1340.25497831102,14,0,1,0,0,0,0,0,0,0,0,175808
23580903,1340.24557466938,695,94,120,0,0,0,0,0,0,0,0,258
31483691,1340.24085264566,32,0,2,0,0,0,0,0,0,0,0,1983
23445171,1340.22828517213,26,1,1,0,0,0,0,0,0,0,0,145361
9192097,1340.22373581495,46,7,6,0,0,0,0,0,0,0,0,75850
16138334,1340.21762863423,9,0,0,0,0,0,0,0,0,0,0,183367
8129177,1340.13900811089,15,0,1,0,0,0,0,0,0,0,0,125143
22736560,1340.12708532935,6,0,0,0,0,0,0,0,0,0,0,131471
18066994,1340.10319733773,13,1,4,0,0,0,0,0,0,0,0,731
28741426,1340.08788491275,9,1,1,0,0,0,0,0,0,0,0,173919
13063286,1340.07320996639,8,0,0,0,0,0,0,0,0,0,0,123778
12778739,1340.05218783328,17,0,0,0,0,0,0,0,0,0,0,129151
10018531,1339.92216968586,57,11,21,0,0,0,0,0,0,0,0,17222
21273585,1339.89064210969,29,2,5,0,0,0,0,0,0,0,0,114506
10486499,1339.85184917973,57,12,18,0,0,0,0,0,0,0,0,116373
18153277,1339.81981532598,17,2,0,0,0,0,0,0,0,0,0,29502
14586109,1339.79742764913,9,0,0,0,0,0,0,0,0,0,0,40644
4786393,1339.74313968584,10,0,0,0,0,0,0,0,0,0,0,113567
31709687,1339.74010201329,7,0,0,0,0,0,0,0,0,0,0,54774
24718472,1339.72617518757,15,0,0,0,0,0,0,0,0,0,0,70476
8108213,1339.71761683697,22,2,1,0,0,0,0,0,0,0,0,138880
2486763,1339.71193296807,20,0,0,0,0,0,0,0,0,0,0,51122
13992174,1339.68735320561,18,0,0,0,0,0,0,0,0,0,0,29604
7184871,1339.57273223333,10,0,0,0,0,0,0,0,0,0,0,59059
12006477,1339.5471693689,16,0,0,0,0,0,0,0,0,0,0,10299
34330915,1339.49253870359,30,4,3,0,0,0,0,0,0,0,0,12301
19466393,1339.45843005936,10,0,0,0,0,0,0,0,0,0,0,186329
21122087,1339.43032020107,22,1,1,0,0,0,0,0,0,0,0,34556
14019207,1339.39685685332,41,0,0,0,0,0,0,0,0,0,0,44924
4475350,1339.34784030357,6,0,0,0,0,0,0,0,0,0,0,4598
4650756,1339.32795632836,679,48,53,0,0,0,0,0,0,0,0,309
11262813,1339.29400908799,16,1,9,0,0,0,0,0,0,0,0,173768
13863006,1339.27749067873,31,2,3,0,0,0,0,0,0,0,0,52164
7052349,1339.27399263652,20,1,5,0,0,0,0,0,0,0,0,159320
8527637,1339.18220052134,20,4,5,0,0,0,0,0,0,0,0,57586
22754266,1339.16614433036,16,2,3,0,0,0,0,0,0,0,0,139814
15933171,1339.03461418556,30,2,2,0,0,0,0,0,0,0,0,49573
20107031,1339.03231822642,11,0,0,0,0,0,0,0,0,0,0,170634
8474535,1339.01582684267,59,2,3,0,0,0,0,0,0,0,0,155788
21637829,1338.97620519564,6,0,0,0,0,0,0,0,0,0,0,192716
2241142,1338.96329360705,19,0,0,0,0,0,0,0,0,0,0,139941
13736295,1338.8791460985,10,0,0,0,0,0,0,0,0,0,0,30489
15153120,1338.83342256261,32,0,1,0,0,0,0,0,0,0,0,102225
18406984,1338.82287925648,15,0,1,0,0,0,0,0,0,0,0,384
14233424,1338.81615496162,6,0,0,0,0,0,0,0,0,0,0,186331
12553985,1338.77790996895,10,0,0,0,0,0,0,0,0,0,0,190856
1979513,1338.77769616562,17,0,0,0,0,0,0,0,0,0,0,23508
21218647,1338.72040478153,6,0,1,0,0,0,0,0,0,0,0,167782
18938739,1338.72032982264,8,0,1,0,0,0,0,0,0,0,0,70205
34544955,1338.66451366525,7,0,1,0,0,0,0,0,0,0,0,59308
17999872,1338.63726247023,13,0,0,0,0,0,0,0,0,0,0,160772
19560289,1338.61920131133,8,0,0,0,0,0,0,0,0,0,0,116697
19150343,1338.55773264715,28,0,1,0,0,0,0,0,0,0,0,972
11189608,1338.46358397063,7,0,0,0,0,0,0,0,0,0,0,24529
19424092,1338.44639094171,6,0,0,0,0,0,0,0,0,0,0,186329
4561368,1338.43616231502,7,0,0,0,0,0,0,0,0,0,0,63319
17330892,1338.38107381851,18,5,6,0,0,0,0,0,0,0,0,73630
13881936,1338.34624146206,255,16,20,0,0,0,0,0,0,0,0,677
18151399,1338.32721169598,10,0,0,0,0,0,0,0,0,0,0,180387
8599070,1338.28939877212,16,0,0,0,0,0,0,0,0,0,0,82333
5410023,1338.25705148618,10,0,0,0,0,0,0,0,0,0,0,98827
7646825,1338.23651025842,38,7,3,0,0,0,0,0,0,0,0,106882
11118671,1338.22058838192,12,0,0,0,0,0,0,0,0,0,0,148840
14443835,1338.14191471215,35,3,10,0,0,0,0,0,0,0,0,1303
16919641,1338.13426941223,10,0,0,0,0,0,0,0,0,0,0,83650
20563483,1338.08689826358,11,0,0,0,0,0,0,0,0,0,0,172767
20647957,1338.08129898662,56,5,7,0,0,0,0,0,0,0,0,94026
30270149,1338.07815437538,9,0,0,0,0,0,0,0,0,0,0,125433
13552116,1338.07294267149,10,0,1,0,0,0,0,0,0,0,0,103644
31554854,1338.0587734655,15,0,0,0,0,0,0,0,0,0,0,139259
19911920,1338.01038267945,20,0,0,0,0,0,0,0,0,0,0,5823
14300067,1337.96019776212,137,16,18,0,0,0,0,0,0,0,0,8096
14534240,1337.92420570522,10,0,0,0,0,0,0,0,0,0,0,135827
18828316,1337.91895248364,9,0,0,0,0,0,0,0,0,0,0,163594
14205065,1337.9086084564,11,0,0,0,0,0,0,0,0,0,0,176597
30618537,1337.89648344407,12,0,3,0,0,0,0,0,0,0,0,41614
12159050,1337.89115509327,45,1,4,0,0,0,0,0,0,0,0,29773
20331461,1337.89102035034,10,0,0,0,0,0,0,0,0,0,0,59067
10186847,1337.88185823008,12,0,1,0,0,0,0,0,0,0,0,7145
18465721,1337.85667831195,30,0,1,0,0,0,0,0,0,0,0,36492
8832516,1337.78346468714,6,0,0,0,0,0,0,0,0,0,0,123778
14040540,1337.77356675635,51,5,6,0,0,0,0,0,0,0,0,70965
18024782,1337.70951443944,144,8,17,0,0,0,0,0,0,0,0,203
10707294,1337.64070088896,20,0,1,0,0,0,0,0,0,0,0,104971
13789459,1337.58688954244,52,4,5,0,0,0,0,0,0,0,0,32687
16179606,1337.55086307011,10,0,0,0,0,0,0,0,0,0,0,106347
20634170,1337.48146236371,9,0,0,0,0,0,0,0,0,0,0,189215
20201107,1337.47622529614,13,0,0,0,0,0,0,0,0,0,0,86572
16061365,1337.4086331958,23,3,10,0,0,0,0,0,0,0,0,33630
12836963,1337.37839715705,13,0,0,0,0,0,0,0,0,0,0,55238
23014060,1337.37601945649,10,1,2,0,0,0,0,0,0,0,0,30524
16952330,1337.34615280062,139,7,22,0,0,0,0,0,0,0,0,38535
25541603,1337.32394403176,6,0,0,0,0,0,0,0,0,0,0,191366
16801821,1337.31684219015,70,4,13,0,0,0,0,0,0,0,0,9880
28222436,1337.30388988258,7,0,0,0,0,0,0,0,0,0,0,66582
20144839,1337.29905267585,55,4,4,0,0,0,0,0,0,0,0,134750
14381877,1337.25984820514,12,0,0,0,0,0,0,0,0,0,0,12770
32410026,1337.21505382027,15,0,0,0,0,0,0,0,0,0,0,123343
10070442,1337.19886509775,20,0,0,0,0,0,0,0,0,0,0,147795
10667663,1337.19349909962,10,0,0,0,0,0,0,0,0,0,0,91973
13368273,1337.18719459293,86,3,2,0,0,0,0,0,0,0,0,40644
13952489,1337.10668013897,18,0,0,0,0,0,0,0,0,0,0,72987
21402229,1337.07796682186,6,0,0,0,0,0,0,0,0,0,0,85680
21816052,1337.07450491374,62,3,4,0,0,0,0,0,0,0,0,128264
24813425,1337.04286041117,8,0,0,0,0,0,0,0,0,0,0,33975
19693963,1337.03103852772,28,5,11,0,0,0,0,0,0,0,0,64067
15763622,1336.89846575735,7,0,0,0,0,0,0,0,0,0,0,35780
18571230,1336.86886748472,21,2,1,0,0,0,0,0,0,0,0,5395
10781609,1336.86440529043,8,0,0,0,0,0,0,0,0,0,0,137284
12871410,1336.64983023568,10,0,0,0,0,0,0,0,0,0,0,83490
20079139,1336.63572930834,14,0,0,0,0,0,0,0,0,0,0,27210
20074435,1336.60043631698,47,2,0,0,0,0,0,0,0,0,0,1073
10583894,1336.57821858695,10,0,0,0,0,0,0,0,0,0,0,92056
19266232,1336.57343180739,23,0,0,0,0,0,0,0,0,0,0,88292
22491600,1336.493445933,8,0,0,0,0,0,0,0,0,0,0,33890
13323610,1336.4683916607,53,5,7,0,0,0,0,0,0,0,0,13460
11637135,1336.37702786352,24,0,0,0,0,0,0,0,0,0,0,158075
20253647,1336.29968445177,6,0,0,0,0,0,0,0,0,0,0,145957
24407627,1336.29619230282,24,0,1,0,0,0,0,0,0,0,0,38915
21324450,1336.28726882965,12,0,1,0,0,0,0,0,0,0,0,131892
17151907,1336.28066798706,27,1,1,0,0,0,0,0,0,0,0,77505
17617430,1336.27992691295,245,56,79,0,0,0,0,0,0,0,0,2456
16054562,1336.2696861674,7,0,0,0,0,0,0,0,0,0,0,173683
24591062,1336.26871674562,10,0,0,0,0,0,0,0,0,0,0,130337
3953674,1336.25374590073,19,0,0,0,0,0,0,0,0,0,0,86578
16108071,1336.2214811554,29,4,4,0,0,0,0,0,0,0,0,77699
12923351,1336.16533173134,11,0,0,0,0,0,0,0,0,0,0,79145
14921118,1336.14550441178,16,0,0,0,0,0,0,0,0,0,0,123401
18771874,1336.12414095962,12,3,6,0,0,0,0,0,0,0,0,189578
3717749,1336.10681656301,10,0,0,0,0,0,0,0,0,0,0,186722
27099972,1336.06223407199,36,4,9,0,0,0,0,0,0,0,0,32816
16779673,1336.06189282149,42,0,4,0,0,0,0,0,0,0,0,82333
16638812,1336.03402044452,11,0,0,0,0,0,0,0,0,0,0,31452
9488270,1336.02989994207,18,1,3,0,0,0,0,0,0,0,0,68654
16987588,1336.02972651584,89,4,10,0,0,0,0,0,0,0,0,58478
12711916,1335.89571445068,47,4,4,0,0,0,0,0,0,0,0,118698
7069714,1335.88265691962,14,1,0,0,0,0,0,0,0,0,0,123200
18950446,1335.87805814489,16,0,0,0,0,0,0,0,0,0,0,174874
10222703,1335.86894996005,6,0,0,0,0,0,0,0,0,0,0,58067
18812053,1335.83614196059,54,0,0,0,0,0,0,0,0,0,0,1129
13134331,1335.79727657881,59,11,10,0,0,0,0,0,0,0,0,52164
15833875,1335.7767051422,15,0,2,0,0,0,0,0,0,0,0,36242
24978051,1335.7031073166,11,0,2,0,0,0,0,0,0,0,0,171307
4693066,1335.70290103488,10,0,0,0,0,0,0,0,0,0,0,117392
11476324,1335.6597925796,49,12,1,0,0,0,0,0,0,0,0,72165
34813232,1335.65942684666,5,0,1,0,0,0,0,0,0,0,0,45049
4105924,1335.6450989992,22,6,9,0,0,0,0,0,0,0,0,156282
17234519,1335.58214755192,51,0,0,0,0,0,0,0,0,0,0,734
17483369,1335.53118994105,12,0,0,0,0,0,0,0,0,0,0,7426
21711523,1335.50983105896,9,0,0,0,0,0,0,0,0,0,0,86580
20065084,1335.48207635573,32,0,5,0,0,0,0,0,0,0,0,143545
15556951,1335.44774210717,43,0,0,0,0,0,0,0,0,0,0,84394
33720484,1335.39696691097,10,0,0,0,0,0,0,0,0,0,0,40988
14338693,1335.3893775242,9,0,0,0,0,0,0,0,0,0,0,183191
17687775,1335.34699729021,6,0,3,0,0,0,0,0,0,0,0,168570
2250236,1335.34138557022,10,0,0,0,0,0,0,0,0,0,0,4598
16901335,1335.32469959702,41,2,3,0,0,0,0,0,0,0,0,1983
1592317,1335.31359366046,17,3,5,0,0,0,0,0,0,0,0,4598
6622567,1335.29617239364,6,0,1,0,0,0,0,0,0,0,0,187556
12611814,1335.29160714588,8,0,4,0,0,0,0,0,0,0,0,148079
16186982,1335.26675043753,42,0,2,0,0,0,0,0,0,0,0,118320
6449465,1335.21377780697,30,0,0,0,0,0,0,0,0,0,0,268
14799116,1335.21297994587,10,0,0,0,0,0,0,0,0,0,0,98827
29231512,1335.19326089596,36,1,4,0,0,0,0,0,0,0,0,89184
17472376,1335.19199110056,10,0,0,0,0,0,0,0,0,0,0,183268
19397628,1335.10633317584,19,5,9,0,0,0,0,0,0,0,0,81834
17713419,1335.07829761247,10,0,0,0,0,0,0,0,0,0,0,200
14910729,1335.02565125424,64,5,14,0,0,0,0,0,0,0,0,839
14710683,1334.98335746174,14,0,0,0,0,0,0,0,0,0,0,46291
30320380,1334.90058090108,10,0,0,0,0,0,0,0,0,0,0,85626
8237324,1334.89975948192,23,2,2,0,0,0,0,0,0,0,0,77321
13884542,1334.89546894572,25,0,0,0,0,0,0,0,0,0,0,75
11506555,1334.85075096383,24,0,0,0,0,0,0,0,0,0,0,122559
19494411,1334.84380513616,7,0,0,0,0,0,0,0,0,0,0,54175
21397778,1334.83323786659,9,0,0,0,0,0,0,0,0,0,0,3329
4711096,1334.80287631457,11,0,1,0,0,0,0,0,0,0,0,35708
19201392,1334.7561006447,7,1,2,0,0,0,0,0,0,0,0,138956
15033784,1334.70749873604,531,120,167,0,0,0,0,0,0,0,0,554
8147403,1334.70141376382,11,0,0,0,0,0,0,0,0,0,0,104803
20285532,1334.69845328992,52,5,3,0,0,0,0,0,0,0,0,100811
22699358,1334.69454881309,14,0,0,0,0,0,0,0,0,0,0,109715
18525886,1334.57731173008,27,2,1,0,0,0,0,0,0,0,0,44296
20958628,1334.50218236793,10,0,0,0,0,0,0,0,0,0,0,164706
24267206,1334.49149252762,25,0,0,0,0,0,0,0,0,0,0,101124
19294770,1334.42806139059,16,0,1,0,0,0,0,0,0,0,0,125068
9501038,1334.41421734428,12,0,0,0,0,0,0,0,0,0,0,110746
18530293,1334.405995173,8,0,0,0,0,0,0,0,0,0,0,73322
28733327,1334.36539828172,17,0,0,0,0,0,0,0,0,0,0,164036
34368488,1334.22932276182,20,0,2,0,0,0,0,0,0,0,0,86409
20967787,1334.20992991761,11,0,0,0,0,0,0,0,0,0,0,34648
11535063,1334.15924644253,127,29,14,0,0,0,0,0,0,0,0,2550
16126256,1334.15653709416,10,0,0,0,0,0,0,0,0,0,0,136454
17484822,1334.12839096406,10,0,0,0,0,0,0,0,0,0,0,58674
24583242,1334.1234685591,10,0,0,0,0,0,0,0,0,0,0,33958
11514908,1334.09689695323,10,0,0,0,0,0,0,0,0,0,0,19509
13459462,1334.09134980949,527,61,61,0,0,0,0,0,0,0,0,7492
18628858,1334.06099754815,58,4,7,0,0,0,0,0,0,0,0,44281
4491713,1334.05807241237,15,0,0,0,0,0,0,0,0,0,0,166539
16441185,1334.03874259608,38,4,6,0,0,0,0,0,0,0,0,60256
31047356,1334.03309404116,17,0,1,0,0,0,0,0,0,0,0,36466
3059625,1334.02074710444,16,0,2,0,0,0,0,0,0,0,0,95233
14472654,1334.01306111405,11,1,3,0,0,0,0,0,0,0,0,28952
33776227,1333.95985425085,16,1,2,0,0,0,0,0,0,0,0,28426
10828380,1333.92355441204,42,8,7,0,0,0,0,0,0,0,0,122518
2070615,1333.91797242972,10,0,0,0,0,0,0,0,0,0,0,176496
10836918,1333.89885219286,140,24,24,0,0,0,0,0,0,0,0,3237
16022736,1333.89460352944,29,2,7,0,0,0,0,0,0,0,0,103826
16865059,1333.87611853795,12,0,0,0,0,0,0,0,0,0,0,101654
16193374,1333.87148975191,339,46,41,0,0,0,0,0,0,0,0,84
16060432,1333.86011556769,37,0,0,0,0,0,0,0,0,0,0,140664
14583504,1333.83175108391,12,0,1,0,0,0,0,0,0,0,0,134285
29478749,1333.80800397558,10,0,0,0,0,0,0,0,0,0,0,160797
16078936,1333.76367537815,11,0,0,0,0,0,0,0,0,0,0,40382
4714696,1333.76001385492,8,0,0,0,0,0,0,0,0,0,0,183910
8768491,1333.74800244584,9,0,0,0,0,0,0,0,0,0,0,161131
18903537,1333.73409040592,11,0,0,0,0,0,0,0,0,0,0,155176
20348382,1333.73059819019,13,0,0,0,0,0,0,0,0,0,0,86572
14173078,1333.72739676212,7,0,2,0,0,0,0,0,0,0,0,168965
808976,1333.69605866839,16,0,0,0,0,0,0,0,0,0,0,98694
14602193,1333.68831589592,16,1,4,0,0,0,0,0,0,0,0,106347
34122401,1333.67116854088,18,6,8,0,0,0,0,0,0,0,0,31889
17064456,1333.65891546072,389,46,64,0,0,0,0,0,0,0,0,34552
8445743,1333.64195285696,55,0,1,0,0,0,0,0,0,0,0,48111
4461432,1333.63986320581,13,0,0,0,0,0,0,0,0,0,0,144186
10229523,1333.62919030362,20,1,0,0,0,0,0,0,0,0,0,12613
9735525,1333.59544269742,14,2,6,0,0,0,0,0,0,0,0,129219
12353422,1333.59059428997,23,0,1,0,0,0,0,0,0,0,0,154332
21973870,1333.56793717173,75,2,6,0,0,0,0,0,0,0,0,16416
23045972,1333.5497240475,8,0,0,0,0,0,0,0,0,0,0,183886
16119852,1333.53015315946,20,1,3,0,0,0,0,0,0,0,0,168051
3100669,1333.52290422133,155,20,32,0,0,0,0,0,0,0,0,1285
14396055,1333.47973520499,10,0,0,0,0,0,0,0,0,0,0,82333
19862784,1333.46769756976,11,0,0,0,0,0,0,0,0,0,0,95989
33348196,1333.43754057593,10,0,0,0,0,0,0,0,0,0,0,45481
20023051,1333.37340953964,113,19,9,0,0,0,0,0,0,0,0,11537
21039622,1333.32455856141,9,0,0,0,0,0,0,0,0,0,0,89321
10643580,1333.31447900913,12,0,0,0,0,0,0,0,0,0,0,192961
13631256,1333.31268126869,10,0,0,0,0,0,0,0,0,0,0,40087
9112162,1333.2935910447,61,1,2,0,0,0,0,0,0,0,0,22343
23403742,1333.26827114204,17,2,6,0,0,0,0,0,0,0,0,42858
28937981,1333.25633677464,14,0,0,0,0,0,0,0,0,0,0,16374
13197403,1333.18471048538,140,7,5,0,0,0,0,0,0,0,0,123776
26277011,1333.17830457289,9,0,0,0,0,0,0,0,0,0,0,174547
17661334,1333.1489909997,10,0,0,0,0,0,0,0,0,0,0,156159
14620880,1333.10848312236,15,0,0,0,0,0,0,0,0,0,0,99077
29291224,1333.10714456308,9,1,1,0,0,0,0,0,0,0,0,141179
9889269,1333.04718376947,8,0,0,0,0,0,0,0,0,0,0,47833
22497376,1332.99296304161,211,40,48,0,0,0,0,0,0,0,0,8137
11796581,1332.95435574342,78,3,1,0,0,0,0,0,0,0,0,117858
17245855,1332.88239393111,16,0,0,0,0,0,0,0,0,0,0,22496
11148079,1332.85983601436,7,0,0,0,0,0,0,0,0,0,0,26357
