"Player","Rating","Games","1st","2nd","3rd","4th","5th","6th","7th","8th","9th","10th","11th","12th","13th","14th","15th","16th","17th","18th","19th","20th","Lag"
8186536,1432.20156953865,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
8266808,1431.12679487912,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12849730,1430.23769885251,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
23666457,1426.5408997092,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
20133312,1424.56710422855,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
19651073,1423.88656342535,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
11332703,1423.84173262396,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
14913109,1422.14717770794,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
17709282,1421.77122142746,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
24442298,1420.97721955247,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231
2905026,1420.90307187154,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
16587039,1418.97212358764,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
10336501,1413.96671374258,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
27034705,1412.14552456013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
19410017,1410.12343876146,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
10523453,1406.38838334639,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195
11307733,1405.42063626641,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217
12876492,1402.23873447232,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
4266157,1400.22599249219,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199
7924976,1397.99527539312,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
16725953,1396.01321149567,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155
17950866,1393.61430048224,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217
19035308,1387.2821062413,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155
13971254,1386.98216153316,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217
15375919,1386.76226819407,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231
16212851,1384.86186695602,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
19932256,1384.7591694965,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185
17807335,1384.71749386537,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
11184264,1384.03061538963,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222
14977332,1379.11904509927,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
11901115,1377.33306701909,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
12446486,1374.16963486107,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
12139352,1372.38146889992,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
13600612,1369.14560865204,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
13126698,1368.85201361929,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
13935409,1367.5589916228,10,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
20748423,1364.02049175856,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
19026367,1357.21073899452,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11225861,1355.72847071854,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
16465883,1355.30516637061,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155
4991273,1350.61384381664,10,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
17310248,1349.6732865624,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217
14411486,1349.53298255142,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231
7668033,1348.69610420794,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155
14030918,1344.7100777232,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163
9587896,1341.04922571337,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
17865200,1340.98648844851,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2214422,1340.90303648221,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231
10722794,1338.26580016725,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217
11502817,1327.31887841937,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217
12869672,1327.09306567215,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
12635653,1326.30376273649,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
12387359,1325.41840494535,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195
14065788,1321.36625287127,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
7662077,1312.54735336111,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
15873129,1305.3237045648,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
19595188,1300.5419881541,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
19564769,1294.07098422268,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
13876510,1292.60646198214,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
10332811,1290.64184215867,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
12351533,1287.06665322548,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
3999924,1286.94813253383,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231
1846894,1286.87540227383,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
19662107,1285.1930715116,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
15652056,1285.12572181583,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119
16274214,1278.00187332751,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
20608807,1270.61294859664,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231
11938718,1256.07234591135,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231
9931217,1244.68723798867,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155
21939379,1241.10020164972,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155
29460766,1237.68667487095,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
17958161,1237.10086923775,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
14607058,1203.80620396948,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155
12086495,1189.6710191496,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231
