"Player","Rating","Games","1st","2nd","3rd","4th","5th","6th","7th","8th","9th","10th","11th","12th","13th","14th","15th","16th","Lag"
13280804,1534.11412681458,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29821
12806924,1534.05230485985,36,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23126
13658988,1534.00799811727,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46160
7127113,1533.81541261409,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49030
25914726,1533.76024403707,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39626
12877519,1533.67759612644,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39967
15325434,1533.63228471891,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52676
20660835,1533.62259685939,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40482
18065598,1533.61079934531,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51488
9660655,1533.51413759308,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1303
14273607,1533.46746450866,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41083
12853728,1533.40143795034,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6204
17284412,1533.35802325433,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48797
5570115,1533.32977065079,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10104
20726353,1533.25382493444,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369
19935932,1533.24179495714,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32077
4578623,1533.22503366434,24,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23486
20344592,1533.20581939848,34,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17911
6995685,1533.16758282519,30,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23616
11465787,1533.14784663857,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18631
7109747,1533.10449298608,62,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1129
8969402,1533.04894661122,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43803
9923423,1532.99677008342,29,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32183
7081478,1532.93410681732,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312
11784346,1532.9170901353,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30101
8389451,1532.85162132858,12,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45433
15625177,1532.82610939514,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579
14242651,1532.78614073194,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4214
15600607,1532.76563874189,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50240
9767896,1532.76383025789,23,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48150
10149777,1532.7402403467,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1466
18357552,1532.73851499518,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10684
9069196,1532.67761281056,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48569
19568517,1532.59297252528,226,36,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471
9755808,1532.56386013928,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20991
31228506,1532.52954017882,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2797
11097822,1532.52726294928,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46897
11032889,1532.50141792733,51,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2219
4990127,1532.44330234564,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33149
11629153,1532.37952034488,18,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18809
9738182,1532.34488142648,43,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32373
14358922,1532.30879969416,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20386
9402889,1532.28825086775,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48814
11912828,1532.25465501998,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128
4156850,1532.12362549407,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285
2829429,1532.10809216045,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47434
13249394,1532.08581061365,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15672
14358605,1531.85579861391,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53314
17936840,1531.85133327922,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312
20133680,1531.802219403,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1453
10972211,1531.7905960494,19,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777
12844572,1531.77306755995,129,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,916
7427035,1531.69851132145,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050
11949980,1531.68382742282,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53329
13575161,1531.64668963424,24,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312
11583243,1531.6148089328,25,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46667
19236425,1531.55335905862,230,31,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185
17959501,1531.46323207412,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18114
20269653,1531.41595985808,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5704
12591779,1531.35973834526,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53321
24904630,1531.33640722877,109,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3670
9041858,1531.30396454012,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52877
12463402,1531.20056034111,212,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
17348593,1531.1614526071,70,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482
10849508,1531.09510683456,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13733
18217876,1530.9668230476,73,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6206
10138511,1530.96574386618,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51175
12443104,1530.94767578318,59,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
15437128,1530.92239900038,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11200
16908486,1530.88017297438,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39967
3812276,1530.85487431371,58,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15355
8688804,1530.79440686902,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17214
9381887,1530.79295216693,24,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34234
6493109,1530.78441876556,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2651
10572078,1530.75139905836,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135
17827905,1530.72893872449,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40005
9529511,1530.7264562177,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377
28365836,1530.70563232504,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40584
20427674,1530.70485483431,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8977
8700026,1530.64092131484,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2444
18989091,1530.5531119851,10,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592
26777184,1530.51919828989,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8316
14234240,1530.50061099944,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35469
10286675,1530.39887899413,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27481
7341471,1530.39364160216,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52843
15110996,1530.375,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34389
11397648,1530.26891391984,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38690
10979350,1530.18468933495,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5129
8608508,1530.10363731452,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21105
19569815,1530.0063784451,47,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18420
10640486,1530.00011733118,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22696
19478512,1530,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22764
11693401,1530,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31874
17967846,1530,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51062
28107483,1529.95329583333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22434
11022661,1529.94924329087,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42221
16478296,1529.90322590445,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53620
3648459,1529.87035053118,67,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19986
12049778,1529.85518061566,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30758
10022433,1529.82779163499,15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6464
15787955,1529.76913218928,46,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7187
21073465,1529.76419663949,59,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195
7843369,1529.75272358728,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34251
13438575,1529.7456839104,32,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5046
16348899,1529.55048746493,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18819
10725898,1529.46041264345,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45597
21575578,1529.45366076381,160,23,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
18350057,1529.45054931906,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27715
1906975,1529.29124208516,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56955
19032952,1529.28988721447,63,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6199
16277145,1529.28425387193,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46948
11401778,1529.25259464919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10066
13577697,1529.19189628831,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41003
18617305,1529.17259327487,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660
2800253,1529.16295582438,189,19,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29884
12602384,1529.12316403069,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46561
14421510,1529.02040292327,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18623
17777269,1528.97726037753,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10335
14926279,1528.95683058742,18,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12211
10987034,1528.80085257262,72,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142
17023454,1528.73086566793,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13146
5014197,1528.62451227193,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34840
11379592,1528.57282140165,26,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27577
10656864,1528.51744158202,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20978
14373390,1528.49447954241,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11227
25685851,1528.48181955203,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24412
4270732,1528.45637014936,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31116
2385405,1528.40196415988,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42022
19751771,1528.39576797381,103,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908
13331292,1528.34099709499,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35138
8831121,1528.2595144259,112,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
14242784,1528.25364447121,18,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47021
9913519,1528.17080055049,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53329
8902480,1528.126748926,11,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39041
11518816,1528.03302831226,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41904
13977613,1528.00537822555,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25245
11134301,1528.00258309001,98,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
20654201,1527.93211612181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26151
16351646,1527.82282679328,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27217
8880119,1527.6930352399,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7886
20231526,1527.60524597706,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44474
24718901,1527.55853830369,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7061
11699714,1527.53225948279,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2964
17722628,1527.50378434347,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4293
23185001,1527.4935725534,19,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24558
16049021,1527.45649946371,24,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51018
21692963,1527.43564762627,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27848
12802238,1527.32270017247,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52182
8295497,1527.30495802468,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255
12045254,1527.28382240175,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20073
2882231,1527.26426193861,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181
1654186,1527.21747322907,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10495
13033798,1527.15062570114,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45058
17184138,1527.09854522613,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47479
19648716,1527.06605582369,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47695
16619382,1527.06444897405,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52362
8082362,1527.00121473098,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10410
12204360,1526.95793388817,54,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18870
20648356,1526.94772455316,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49688
16473262,1526.94020864362,9,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15388
16064026,1526.93913807083,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24458
16314111,1526.91344605542,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31074
11893325,1526.90325402246,31,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
12171170,1526.89499634824,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20870
18101681,1526.86475974036,123,36,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908
24680719,1526.85648429153,53,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15112
17440339,1526.84194085405,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1855
17411022,1526.78121964653,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11598
18507628,1526.75259464919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10066
10732897,1526.66735936721,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42201
11948017,1526.65240169687,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688
19068506,1526.62306124131,25,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14760
15025665,1526.60194192685,33,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668
14733798,1526.5886680619,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55810
8185366,1526.5831877455,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29853
10890088,1526.57885858042,47,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35281
3843092,1526.57691114321,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49229
5787735,1526.51255270006,39,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41567
18946908,1526.50777816161,63,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4988
8844597,1526.45753883195,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
22288166,1526.45121878331,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23016
9936307,1526.43885736365,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8097
11987530,1526.369918781,241,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1671
19672825,1526.35114272384,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1194
16033325,1526.33341647806,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25294
10831457,1526.31726639328,85,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13116
19261138,1526.24637874967,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10500
6403393,1526.23279952166,156,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142
31524669,1526.20055719585,86,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23841
19421485,1526.14708174181,21,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46775
7221436,1526.05630442795,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32973
20989945,1526.05249673895,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50211
14823438,1526.03448752584,15,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22217
25341808,1526.01543403109,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29273
6064382,1525.95030439461,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1748
10079847,1525.89420482126,14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15571
10466844,1525.88509761354,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41697
20210086,1525.85804867003,40,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17013
19716615,1525.83298274001,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32063
9586271,1525.79294103685,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23685
4734497,1525.7692533565,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37226
17699030,1525.76564577311,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2953
16249373,1525.76449800241,83,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
29396439,1525.64427722461,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25261
14665715,1525.63188467706,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20144
3010281,1525.62947817461,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
8576721,1525.55622289189,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13745
6014327,1525.49828829311,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
9080488,1525.47620438955,104,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22049
3786620,1525.38700328994,63,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2219
19514891,1525.3834784944,15,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14709
18918740,1525.3727602182,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11809
1335744,1525.24768810677,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27511
11596326,1525.2409296563,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7450
15102102,1525.21785810215,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48192
20815553,1525.21068489946,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45604
10931846,1525.16906891598,33,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26524
15218429,1525.16130172271,70,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23658
28278413,1525.16094411842,71,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179
13337202,1525.13208379104,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17814
2802727,1525.11183903379,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47062
6755332,1525.08634318093,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45039
9894718,1525.08220444245,33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13562
10399339,1525.01776096694,17,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4143
15455180,1524.94101754603,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3321
7280261,1524.92748118134,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6391
12635919,1524.90700669312,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365
15037088,1524.89507688801,37,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8344
6633574,1524.85713220125,19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10473
16358749,1524.84538052262,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44532
5194834,1524.71094075149,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39960
5878947,1524.63946791544,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12887
14094599,1524.6328362907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4036
12328937,1524.60640256635,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45154
13956307,1524.45908605977,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39712
9440618,1524.45733502234,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7015
12545068,1524.41915805419,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38547
14510018,1524.36891430022,35,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447
9917989,1524.35497269211,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48529
8549010,1524.35218074438,164,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035
13906869,1524.25259464919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10066
11036201,1524.22773314759,30,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45656
9358772,1524.13139128151,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51011
3740832,1524.06028442778,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24808
12849730,1524.03951872143,100,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8174
6584831,1523.97964711653,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195
9888266,1523.9515380844,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29898
13563699,1523.94197020262,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21468
10847395,1523.92604495275,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22040
15629502,1523.86005596344,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43661
12985147,1523.8212788071,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46322
19056461,1523.80246672201,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47797
18360375,1523.72378125549,103,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5807
12058558,1523.6804954136,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32729
28131739,1523.66985615966,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7485
15333513,1523.65946387943,47,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2444
11290031,1523.58718563197,15,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24846
10720892,1523.49240828966,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312
12575029,1523.48392032215,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35124
15049805,1523.45766178597,61,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2646
25289570,1523.44262343141,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19795
10773960,1523.41120873647,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132
16391241,1523.40976249679,28,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837
14249222,1523.37775757443,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8808
10841911,1523.37260543345,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53867
16967010,1523.20520597935,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16289
8688080,1523.1967002804,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21772
11948617,1523.18980224344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4361
27524136,1523.18907777476,67,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1935
12658914,1523.06757747986,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48046
14510730,1523.01858174524,23,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36614
25206034,1522.89466597669,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10261
7297633,1522.83948845939,56,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10261
12811905,1522.83120930639,38,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47578
16617297,1522.78870473338,33,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12697
31348929,1522.7833161925,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39796
14316186,1522.71935286587,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
10191914,1522.6881423552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2058
13330123,1522.68721305478,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6545
6632587,1522.65988599733,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19192
13957891,1522.60876659524,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12125
10822717,1522.57272791497,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607
9103549,1522.52330138602,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20718
4029900,1522.52045438517,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36536
15995105,1522.48705316666,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13753
