"Player","Rating","Games","1st","2nd","3rd","4th","5th","6th","Lag"
12891052,1409.28274285082,9,0,1,0,0,0,0,20461
6285778,1409.26501188764,5,0,0,0,0,0,0,101864
14666629,1409.26100916667,10,2,4,0,0,0,0,53527
19869762,1409.21980296972,3,0,0,0,0,0,0,14633
10820415,1409.18590586846,11,0,0,0,0,0,0,9545
4026124,1409.14386461847,42,9,10,0,0,0,0,34485
12386702,1409.13354209688,9,0,0,0,0,0,0,104189
4355380,1409.10702933207,18,0,0,0,0,0,0,66434
20636251,1409.09287816245,166,11,15,0,0,0,0,303
33966312,1409.08330378477,3,0,3,0,0,0,0,21563
23389437,1409.01835248866,10,0,0,0,0,0,0,67291
13313613,1409.00052779829,9,2,1,0,0,0,0,1121
11406480,1408.97251742786,10,0,0,0,0,0,0,105102
21854009,1408.96718991997,15,0,0,0,0,0,0,43252
11610643,1408.93724661294,127,6,9,0,0,0,0,359
18127943,1408.92535472123,34,0,0,0,0,0,0,26578
17092344,1408.92303834427,8,0,0,0,0,0,0,136956
19451536,1408.81823886543,4,0,0,0,0,0,0,79784
6809637,1408.78488006295,6,0,0,0,0,0,0,52495
12951295,1408.77992455245,5,0,3,0,0,0,0,62728
19059907,1408.7284191162,45,1,1,0,0,0,0,2130
13145592,1408.69300910649,10,0,0,0,0,0,0,77429
9184287,1408.68314795179,5,0,0,0,0,0,0,62413
6062191,1408.66864472875,5,1,2,0,0,0,0,10819
26953688,1408.58559352383,100,2,4,0,0,0,0,556
21481327,1408.56763565682,4,0,1,0,0,0,0,20532
33711096,1408.54086003371,12,2,1,0,0,0,0,73317
11617600,1408.52125034167,41,0,1,0,0,0,0,25718
22051874,1408.50015370993,8,0,0,0,0,0,0,134357
19812694,1408.48401663092,6,1,1,0,0,0,0,47515
10214301,1408.45215040349,42,7,8,0,0,0,0,40959
14487707,1408.42816297679,258,23,33,0,0,0,0,181
7415910,1408.42803214314,15,3,2,0,0,0,0,120267
18540590,1408.41503539254,5,0,0,0,0,0,0,21788
13273886,1408.41465399629,422,10,22,0,0,0,0,18
22989754,1408.38183600991,3,0,3,0,0,0,0,90413
10554803,1408.36147343688,13,0,0,0,0,0,0,49570
14382373,1408.32879399879,18,1,0,0,0,0,0,85173
11687583,1408.31126259974,9,1,4,0,0,0,0,132612
19637223,1408.30900841368,18,1,0,0,0,0,0,108578
3696551,1408.28551932962,10,0,0,0,0,0,0,99524
8454542,1408.25798065755,157,7,21,0,0,0,0,2002
7741827,1408.20564461531,6,0,0,0,0,0,0,77429
16604266,1408.19884718,12,0,2,0,0,0,0,96918
12185342,1408.19055226649,77,14,10,0,0,0,0,50473
19643135,1408.15235299718,83,6,10,0,0,0,0,2688
8266802,1408.06667495452,9,1,1,0,0,0,0,8448
18539503,1408.05753804304,14,0,1,0,0,0,0,7792
23591524,1408.03681954449,9,0,0,0,0,0,0,17358
16349058,1408.01599056525,18,0,0,0,0,0,0,26954
25579264,1408.01363307956,8,1,5,0,0,0,0,19090
17735949,1408.00982996031,148,19,17,0,0,0,0,99
20974605,1407.98555315327,11,0,0,0,0,0,0,9232
4008821,1407.7588384496,20,0,0,0,0,0,0,26379
17187241,1407.7569644167,101,8,7,0,0,0,0,51725
13685762,1407.75097291201,443,68,55,0,0,0,0,6070
14254867,1407.74669710305,4,0,0,0,0,0,0,135308
12078117,1407.72830158769,37,0,0,0,0,0,0,5530
17620837,1407.71245261872,5,0,0,0,0,0,0,73456
21014274,1407.70602677154,15,0,0,0,0,0,0,67588
10386110,1407.66278128511,10,0,0,0,0,0,0,36319
13557639,1407.65535248229,4,0,0,0,0,0,0,128131
22412899,1407.6302070143,150,11,11,0,0,0,0,870
15961784,1407.61991016649,7,0,0,0,0,0,0,915
12363937,1407.60725305669,10,0,0,0,0,0,0,78530
8229092,1407.54225185234,10,0,0,0,0,0,0,134759
30927224,1407.5241709514,4,0,3,0,0,0,0,67649
10162727,1407.33990173926,477,18,9,0,0,0,0,303
27635636,1407.28200811894,17,0,1,0,0,0,0,20123
17773127,1407.24049438205,6,0,0,0,0,0,0,49734
3727686,1407.2394868315,6,0,1,0,0,0,0,43183
11854073,1407.21607508343,6,0,0,0,0,0,0,96921
11823229,1407.18553118136,4,0,0,0,0,0,0,109924
1482519,1407.18208495945,102,7,6,0,0,0,0,13954
18583100,1407.17415363243,4,0,0,0,0,0,0,95761
13841184,1407.1721979997,67,9,13,0,0,0,0,915
9558849,1407.15061562004,564,20,33,0,0,0,0,155
10378085,1407.13508344032,12,0,0,0,0,0,0,3315
23843056,1407.13206046706,3,0,0,0,0,0,0,90016
21617356,1407.10886587765,5,0,1,0,0,0,0,30924
12096299,1407.0719525844,56,6,3,0,0,0,0,6464
26553637,1407.06016168968,17,2,3,0,0,0,0,31971
15879318,1407.05720700608,7,0,0,0,0,0,0,97502
8886581,1407.0335418981,6,0,1,0,0,0,0,35254
14505253,1406.9898098412,11,0,0,0,0,0,0,120842
14627209,1406.96158936569,24,1,1,0,0,0,0,59725
21985439,1406.92126545985,13,3,4,0,0,0,0,16699
7506482,1406.89005393294,9,0,0,0,0,0,0,1345
13167772,1406.8774902384,34,1,0,0,0,0,0,303
19357382,1406.86824879639,35,3,2,0,0,0,0,44909
5209704,1406.85185994624,6,1,2,0,0,0,0,116782
11596118,1406.84960207956,11,0,0,0,0,0,0,127578
31805469,1406.82651515799,50,17,7,0,0,0,0,4881
9511965,1406.78453227959,8,0,0,0,0,0,0,119984
14453926,1406.75550936538,30,2,0,0,0,0,0,3025
5275518,1406.72215304724,7,0,0,0,0,0,0,1022
4711096,1406.70179871317,8,0,1,0,0,0,0,110405
10553321,1406.66700485283,30,0,4,0,0,0,0,97807
12684249,1406.64628582915,4,0,0,0,0,0,0,2731
11144419,1406.63801333331,162,3,9,0,0,0,0,12348
9133670,1406.6046629345,20,0,0,0,0,0,0,125488
17301849,1406.59960135161,10,0,0,0,0,0,0,108286
6831374,1406.5905942951,9,0,0,0,0,0,0,75716
10151818,1406.58352977757,11,0,0,0,0,0,0,113900
7280261,1406.55569580897,15,2,3,0,0,0,0,688
18134336,1406.54674673131,5,0,0,0,0,0,0,57266
19568517,1406.53402550862,554,67,54,0,0,0,0,157
31808094,1406.51626782133,4,0,2,0,0,0,0,37627
11216852,1406.49024765745,14,0,0,0,0,0,0,110889
7919913,1406.47305242944,12,1,1,0,0,0,0,80209
21949024,1406.47247718963,10,0,0,0,0,0,0,133663
8281276,1406.45666384027,108,0,9,0,0,0,0,20
3257714,1406.40835139321,18,0,0,0,0,0,0,29275
15519643,1406.38787993281,5,0,1,0,0,0,0,12401
12174471,1406.37441263531,11,1,6,0,0,0,0,56302
15491657,1406.31398010882,4,0,2,0,0,0,0,55085
13977399,1406.29699716941,5,0,0,0,0,0,0,82489
12850379,1406.29385233853,5,0,0,0,0,0,0,107765
10040214,1406.28368370874,111,7,7,0,0,0,0,26578
15332711,1406.27725495574,12,1,3,0,0,0,0,30
30347181,1406.26962396313,11,4,3,0,0,0,0,47352
15628939,1406.22434405534,11,0,0,0,0,0,0,19094
3618773,1406.21449207418,6,0,0,0,0,0,0,131671
31065707,1406.16513001327,3,0,2,0,0,0,0,108809
13958536,1406.15000575527,10,0,0,0,0,0,0,94642
22661219,1406.11519582077,3,0,2,0,0,0,0,55031
20315228,1406.1053771995,4,0,0,0,0,0,0,45587
16709597,1406.09150643555,10,0,0,0,0,0,0,136220
13658988,1406.02485692114,16,0,1,0,0,0,0,57002
29396439,1406.01572265584,6,0,1,0,0,0,0,657
25185183,1406.01325170961,5,0,1,0,0,0,0,92838
12227804,1406.00640033036,13,2,4,0,0,0,0,127721
12259055,1406.00315268115,8,0,0,0,0,0,0,95884
9586271,1405.98694380338,19,0,0,0,0,0,0,3312
18539068,1405.98638589269,12,0,0,0,0,0,0,59745
30300956,1405.9627816091,25,1,0,0,0,0,0,35423
23662864,1405.94417809133,34,3,2,0,0,0,0,19253
22717305,1405.94104728718,13,1,3,0,0,0,0,37590
9807686,1405.9211152705,9,0,0,0,0,0,0,5706
11840288,1405.906023441,5,0,0,0,0,0,0,128275
26048589,1405.87487470484,4,0,0,0,0,0,0,99701
24737266,1405.87075468325,8,0,0,0,0,0,0,6116
11966411,1405.85200541043,5,0,1,0,0,0,0,134714
19284395,1405.84734110241,4,0,0,0,0,0,0,122562
19890183,1405.76886892401,152,14,9,0,0,0,0,14516
13504748,1405.76864718825,3,0,2,0,0,0,0,107845
12691630,1405.76096695621,5,0,0,0,0,0,0,126753
9365664,1405.74862832095,24,0,2,0,0,0,0,22550
8640035,1405.72889909429,3,0,0,0,0,0,0,66102
20885651,1405.71995913512,14,0,1,0,0,0,0,89927
19423657,1405.69242724821,4,0,0,0,0,0,0,100058
11679038,1405.68658931372,17,0,0,0,0,0,0,29227
10173518,1405.68246871043,4,0,1,0,0,0,0,107576
8617076,1405.61798032775,10,0,0,0,0,0,0,62265
15262357,1405.6097380997,4,0,0,0,0,0,0,272
12253662,1405.58988266521,11,0,0,0,0,0,0,127469
10327156,1405.55380277117,5,0,0,0,0,0,0,95992
15878601,1405.54494090985,7,0,0,0,0,0,0,120822
13211236,1405.53913785695,4,0,2,0,0,0,0,107938
24280511,1405.48402664973,17,0,0,0,0,0,0,132327
12645717,1405.4650114441,6,0,0,0,0,0,0,26578
1811895,1405.4585182576,10,1,0,0,0,0,0,8537
31096664,1405.44722708711,5,0,0,0,0,0,0,51681
6284353,1405.42734615149,16,5,4,0,0,0,0,6955
25314868,1405.39898151016,35,0,0,0,0,0,0,125373
14031980,1405.39271351302,10,0,0,0,0,0,0,14516
10472266,1405.38545237603,4,0,0,0,0,0,0,96733
13529647,1405.37074751899,59,1,3,0,0,0,0,16690
10021819,1405.36838320214,98,0,0,0,0,0,0,25148
13743003,1405.36321618343,8,0,6,0,0,0,0,86641
6200807,1405.35269209983,11,0,0,0,0,0,0,45807
12382038,1405.32923449161,8,0,0,0,0,0,0,65872
15315078,1405.24029626929,16,0,0,0,0,0,0,90347
15991664,1405.23855857163,95,11,20,0,0,0,0,23809
11043682,1405.22733479305,5,0,2,0,0,0,0,61504
9315612,1405.20756741764,10,0,0,0,0,0,0,104017
10429022,1405.18588861223,4,0,1,0,0,0,0,35920
13988960,1405.17286700084,5,0,0,0,0,0,0,53909
6136660,1405.17129327216,8,0,1,0,0,0,0,97462
17496753,1405.15607227601,4,0,0,0,0,0,0,125749
10864040,1405.14842162031,10,0,0,0,0,0,0,57922
9952309,1405.13035038234,7,0,0,0,0,0,0,108225
25459233,1405.11277781828,4,0,0,0,0,0,0,58836
7806170,1405.10962232962,4,0,0,0,0,0,0,120137
16515963,1405.07205460523,14,0,0,0,0,0,0,114736
13563087,1405.06991345348,27,5,7,0,0,0,0,4425
25104520,1405.05787340075,4,0,1,0,0,0,0,102447
17059007,1405.04185502212,126,1,2,0,0,0,0,26578
15702583,1405.03817553646,19,0,1,0,0,0,0,69530
21188965,1405.0325196941,4,0,3,0,0,0,0,93045
18186719,1404.9673607295,4,0,1,0,0,0,0,20295
17121322,1404.95100913794,3,0,0,0,0,0,0,1266
21816724,1404.93605771588,6,0,0,0,0,0,0,16017
3084212,1404.93433491724,41,0,0,0,0,0,0,65877
4714943,1404.89774893191,9,0,0,0,0,0,0,51791
17725906,1404.89541164516,6,0,0,0,0,0,0,45947
10652603,1404.89513575522,8,1,4,0,0,0,0,46981
19882131,1404.86607619965,4,0,0,0,0,0,0,93501
20881365,1404.85496629982,22,0,1,0,0,0,0,115121
18733873,1404.85258408522,5,0,0,0,0,0,0,135654
16005022,1404.82529768571,25,1,1,0,0,0,0,65809
9677915,1404.82343759574,18,0,0,0,0,0,0,93777
12444196,1404.81913427393,21,1,2,0,0,0,0,15450
27913336,1404.76883471346,10,0,0,0,0,0,0,108951
29049891,1404.74996555508,6,1,1,0,0,0,0,49354
22074885,1404.73402925452,6,0,0,0,0,0,0,76887
16879805,1404.68293513391,4,0,0,0,0,0,0,128577
21748963,1404.67991252527,36,2,2,0,0,0,0,59455
14695064,1404.67414416455,96,4,9,0,0,0,0,1947
6292111,1404.67412747264,14,0,0,0,0,0,0,127578
13509512,1404.66218143384,4,0,2,0,0,0,0,77838
8100759,1404.60235352847,38,2,4,0,0,0,0,10051
19879003,1404.58638630895,36,3,6,0,0,0,0,1240
11636611,1404.56041623717,34,3,0,0,0,0,0,3153
5187207,1404.55001376927,729,125,147,0,0,0,0,2337
3249839,1404.52930369357,2405,189,292,0,0,0,0,57
18620215,1404.50165592804,4,0,1,0,0,0,0,103372
11614176,1404.47449080825,4,0,2,0,0,0,0,80604
8719262,1404.45386948129,21,1,2,0,0,0,0,35361
28580853,1404.45290638638,10,0,0,0,0,0,0,88431
11000998,1404.44229550002,42,5,1,0,0,0,0,915
27621875,1404.439894735,8,0,0,0,0,0,0,49741
20892582,1404.41360904143,11,1,0,0,0,0,0,129957
22136207,1404.387101706,7,0,2,0,0,0,0,66704
15186865,1404.34999276969,231,14,16,0,0,0,0,19831
14658283,1404.24591680638,4,0,0,0,0,0,0,35636
16216008,1404.23851226747,19,0,0,0,0,0,0,132262
18282265,1404.23831890819,5,0,0,0,0,0,0,11988
3774786,1404.21631037231,6,1,0,0,0,0,0,120245
8202384,1404.20409890795,11,1,3,0,0,0,0,82736
13134688,1404.16260902272,12,0,0,0,0,0,0,85261
13214099,1404.13458296106,50,1,2,0,0,0,0,361
12687597,1404.11189925588,35,0,1,0,0,0,0,105102
13332111,1404.0862430912,7,0,0,0,0,0,0,106195
15154497,1404.07731472125,26,3,2,0,0,0,0,64168
11080557,1404.07490941959,45,7,2,0,0,0,0,3312
6783934,1404.02549527037,4,0,2,0,0,0,0,130406
14976839,1404.0182939267,35,0,0,0,0,0,0,14637
25765909,1404.01825133074,3,0,0,0,0,0,0,555
20455495,1404.00880146358,5,0,0,0,0,0,0,120309
9396986,1403.96922442383,37,0,0,0,0,0,0,87819
11076663,1403.93333645936,14,0,0,0,0,0,0,84567
24470395,1403.92954377173,7,0,0,0,0,0,0,23786
3674872,1403.92574075785,20,0,1,0,0,0,0,37900
15033106,1403.92349602693,4,0,0,0,0,0,0,38993
15095203,1403.9185027611,10,0,0,0,0,0,0,36885
13730775,1403.90280854516,3,0,3,0,0,0,0,5139
17412851,1403.88566087948,19,0,0,0,0,0,0,86141
17001432,1403.86667209544,10,0,0,0,0,0,0,1339
30053580,1403.82459705521,4,0,0,0,0,0,0,129522
9011751,1403.80165193806,82,9,11,0,0,0,0,9477
10737044,1403.72722630072,5,0,0,0,0,0,0,110517
17650456,1403.69065941699,5,0,0,0,0,0,0,21664
11956969,1403.68459934057,4,0,0,0,0,0,0,84503
5416620,1403.65257997238,3,0,2,0,0,0,0,94593
32101286,1403.58438524261,5,0,0,0,0,0,0,11390
9614151,1403.57846921678,8,1,1,0,0,0,0,78752
15878173,1403.54198122729,9,0,0,0,0,0,0,30825
17845332,1403.53468814654,16,0,0,0,0,0,0,27037
6791275,1403.501308934,28,7,10,0,0,0,0,256
2228245,1403.48625837712,16,0,0,0,0,0,0,137
18504612,1403.48428094329,9,0,0,0,0,0,0,258
12161858,1403.47620909259,26,0,0,0,0,0,0,104
17550787,1403.46103313928,30,3,2,0,0,0,0,60109
18589374,1403.44901549612,24,0,1,0,0,0,0,38916
18328177,1403.44758077893,3,0,2,0,0,0,0,115043
8095677,1403.44179157769,14,0,0,0,0,0,0,122633
17305334,1403.42136616793,4,0,2,0,0,0,0,18961
6575680,1403.39118354811,5,0,2,0,0,0,0,126788
23039385,1403.35741423313,8,0,1,0,0,0,0,12009
4272150,1403.30938053025,6,0,0,0,0,0,0,98959
14647479,1403.30009841802,9,0,0,0,0,0,0,51541
17446506,1403.27648246698,14,0,0,0,0,0,0,35343
547957,1403.26815826913,42,3,3,0,0,0,0,11367
16177893,1403.26546434585,4,0,0,0,0,0,0,95109
13090928,1403.22927175198,11,1,0,0,0,0,0,303
15874026,1403.22730327899,8,1,2,0,0,0,0,35374
14497820,1403.22630631968,6,0,0,0,0,0,0,118791
26018201,1403.17782925597,4,0,3,0,0,0,0,128205
18698614,1403.09180274904,9,0,0,0,0,0,0,60522
7825227,1403.07553230158,61,2,1,0,0,0,0,75838
3097429,1403.05913371322,32,1,4,0,0,0,0,3265
10774235,1403.05660202869,54,15,12,0,0,0,0,777
20671567,1403.02822175075,4,0,0,0,0,0,0,124273
19191176,1403.02717796052,9,1,1,0,0,0,0,106784
6860040,1403.02589194653,6,0,0,0,0,0,0,128273
15892962,1402.98146623639,15,2,3,0,0,0,0,657
29081543,1402.97279331327,20,1,4,0,0,0,0,72121
12169354,1402.9398193721,16,0,0,0,0,0,0,107344
11036442,1402.89036976735,240,18,21,0,0,0,0,203
15597328,1402.88781388827,152,22,23,0,0,0,0,12455
3650724,1402.8612658214,6,0,0,0,0,0,0,76812
12442397,1402.86111151883,28,0,0,0,0,0,0,2731
16825848,1402.85809113304,37,0,1,0,0,0,0,42654
204475,1402.84854066376,11,0,0,0,0,0,0,113900
12645016,1402.8308202841,10,0,0,0,0,0,0,102354
28514186,1402.79337241783,49,3,2,0,0,0,0,116
6543822,1402.78593679418,10,0,0,0,0,0,0,113307
16312616,1402.77217036471,5,0,0,0,0,0,0,124557
15778575,1402.75521570233,8,0,0,0,0,0,0,49304
19865695,1402.71942120336,10,0,0,0,0,0,0,10827
21788322,1402.69578695391,5,1,2,0,0,0,0,123180
19010486,1402.69079346632,12,0,1,0,0,0,0,26102
14060557,1402.63183556174,42,1,2,0,0,0,0,61920
13221167,1402.6234186467,4,0,0,0,0,0,0,3322
21195146,1402.60962768586,14,2,2,0,0,0,0,31067
4746190,1402.59348007268,22,0,0,0,0,0,0,107550
12094826,1402.58860697351,45,1,1,0,0,0,0,125373
15660923,1402.55811641858,20,3,2,0,0,0,0,45658
7725578,1402.52663359279,4,0,3,0,0,0,0,128700
13859923,1402.52374871859,9,0,0,0,0,0,0,74941
2754434,1402.51984601989,14,0,0,0,0,0,0,124066
17437361,1402.50963380369,23,4,11,0,0,0,0,376
13856394,1402.48875828075,4,0,0,0,0,0,0,3665
679524,1402.47904033313,27,0,3,0,0,0,0,120497
16739177,1402.43723045191,7,0,0,0,0,0,0,111543
20628588,1402.38048186205,4,0,0,0,0,0,0,23068
19429629,1402.35806951444,6,0,0,0,0,0,0,119739
6918298,1402.3355956801,8,0,0,0,0,0,0,44985
18029717,1402.3181280576,17,2,2,0,0,0,0,110476
13799604,1402.27491470903,4,0,0,0,0,0,0,120431
28727803,1402.19525484452,5,0,0,0,0,0,0,73461
22306552,1402.19356111242,5,0,0,0,0,0,0,99405
14230684,1402.18478373272,5,0,0,0,0,0,0,95887
20797467,1402.13751640106,6,0,0,0,0,0,0,3191
15339567,1402.09997755502,9,0,0,0,0,0,0,4003
11556603,1402.08861278831,12,4,6,0,0,0,0,95865
13685370,1402.0723852083,17,0,0,0,0,0,0,94533
9940564,1402.06678072284,24,3,5,0,0,0,0,36985
16066001,1402.05018781251,60,6,8,0,0,0,0,21966
21513378,1402.03272311764,10,0,0,0,0,0,0,130576
14417692,1402.03119223287,14,1,4,0,0,0,0,413
25052242,1402.03051346291,5,0,0,0,0,0,0,73561
19318641,1402.0189613256,17,0,0,0,0,0,0,20176
11667005,1401.92355782568,7,0,2,0,0,0,0,41962
15815159,1401.80890628024,27,1,3,0,0,0,0,32292
17381947,1401.66586868152,4,0,0,0,0,0,0,135435
12876492,1401.65530739627,10,0,0,0,0,0,0,136970
3227533,1401.6534019371,10,0,0,0,0,0,0,73452
9849227,1401.63660477876,510,67,80,0,0,0,0,120
9301350,1401.60437458461,27,0,0,0,0,0,0,63138
2486763,1401.59848595229,10,0,0,0,0,0,0,4854
9141946,1401.55264726552,47,9,17,0,0,0,0,1836
9636898,1401.55090511334,14,1,2,0,0,0,0,93569
17440339,1401.54774113649,117,5,9,0,0,0,0,8354
16697386,1401.53967134309,4,0,2,0,0,0,0,68038
14935076,1401.52349291608,8,0,0,0,0,0,0,915
9909150,1401.50932601412,44,1,0,0,0,0,0,51950
18503102,1401.49086759101,14,0,0,0,0,0,0,1121
12295635,1401.47021954726,10,0,0,0,0,0,0,67291
14059423,1401.45434583448,36,3,5,0,0,0,0,361
31766749,1401.45397575499,10,0,1,0,0,0,0,3337
26004270,1401.45251964524,7,0,0,0,0,0,0,120893
20276205,1401.42588413592,18,3,5,0,0,0,0,67333
13726708,1401.40403494787,23,7,9,0,0,0,0,127001
10933287,1401.37659309026,11,0,0,0,0,0,0,99421
18453360,1401.36101627934,8,1,4,0,0,0,0,28796
7439043,1401.35943436795,5,0,1,0,0,0,0,28677
16786480,1401.34506990801,20,0,0,0,0,0,0,19950
23865139,1401.31376490755,5,0,0,0,0,0,0,127396
19233014,1401.26512858068,119,23,24,0,0,0,0,55447
14479923,1401.26377356636,18,2,8,0,0,0,0,43763
11351614,1401.25775157717,4,0,0,0,0,0,0,30157
17175422,1401.25256713641,30,0,6,0,0,0,0,18853
19186968,1401.22429664378,8,0,0,0,0,0,0,73489
15131709,1401.21836374735,9,1,4,0,0,0,0,70837
13796922,1401.13947189555,13,1,4,0,0,0,0,124997
11851916,1401.1065494058,14,3,0,0,0,0,0,29803
25004093,1401.08859390433,15,1,4,0,0,0,0,84640
32814090,1401.08036102292,5,0,0,0,0,0,0,20494
11237996,1401.05886226804,8,0,0,0,0,0,0,53749
17988944,1401.04216345887,5,0,0,0,0,0,0,68021
21096598,1401.00266302182,6,0,2,0,0,0,0,78186
18132335,1400.9740004602,12,0,0,0,0,0,0,130929
14880534,1400.95608173925,10,1,2,0,0,0,0,133832
25759961,1400.93248939391,4,0,0,0,0,0,0,111164
5220794,1400.91575968532,8,0,0,0,0,0,0,36985
10361007,1400.8926900725,122,4,12,0,0,0,0,3890
18772927,1400.78053726657,4,0,0,0,0,0,0,9268
2415008,1400.69141735034,7,0,1,0,0,0,0,20001
18293950,1400.67406775084,5,1,3,0,0,0,0,23811
11077136,1400.61833639311,11,0,0,0,0,0,0,129587
25297727,1400.60883480657,15,1,2,0,0,0,0,90785
20020833,1400.60742689382,3,0,0,0,0,0,0,107253
12658105,1400.60635525969,24,2,2,0,0,0,0,128155
23966170,1400.59660537957,9,0,0,0,0,0,0,110768
502722,1400.59249029602,40,0,2,0,0,0,0,43888
15172465,1400.54401398631,5,0,2,0,0,0,0,41337
18499824,1400.44321060453,9,0,0,0,0,0,0,79852
15088171,1400.44030132349,4,0,1,0,0,0,0,114301
17666696,1400.37443565911,10,0,0,0,0,0,0,94604
6968364,1400.3356161372,21,3,1,0,0,0,0,130350
21131994,1400.3269182637,10,0,0,0,0,0,0,3155
16110534,1400.31657584676,34,2,0,0,0,0,0,72933
19787878,1400.30780832182,15,2,0,0,0,0,0,128980
12290133,1400.27727069544,105,5,7,0,0,0,0,51541
8733251,1400.25491820753,6,0,1,0,0,0,0,129626
6393452,1400.19038598347,26,0,0,0,0,0,0,3265
21551270,1400.18592689183,4,0,0,0,0,0,0,49731
25206034,1400.18353071873,20,0,0,0,0,0,0,60522
22296789,1400.16767054547,9,0,0,0,0,0,0,69678
13743419,1400.14707602829,6,0,0,0,0,0,0,49304
27659981,1400.07837724199,4,0,1,0,0,0,0,126969
32405557,1400.00353047344,3,0,0,0,0,0,0,21717
26773946,1399.9832536982,24,0,0,0,0,0,0,41146
13681663,1399.95991959286,7,0,0,0,0,0,0,90135
16576725,1399.943591119,16,1,0,0,0,0,0,5163
34126467,1399.87543819396,3,0,3,0,0,0,0,40167
8160630,1399.87147933483,65,3,2,0,0,0,0,73632
18666459,1399.87107088922,11,0,0,0,0,0,0,78180
2559954,1399.86693738215,105,17,14,0,0,0,0,668
16134378,1399.8606752336,46,6,7,0,0,0,0,221
8570555,1399.83561650739,12,0,0,0,0,0,0,56977
19211666,1399.80622257247,6,0,0,0,0,0,0,52410
28937761,1399.77583509088,15,0,0,0,0,0,0,115454
11945221,1399.73251649764,8,1,0,0,0,0,0,8053
23210650,1399.71657378306,6,0,0,0,0,0,0,128131
11113808,1399.6752307166,8,0,0,0,0,0,0,11359
10992412,1399.67359080487,9,0,1,0,0,0,0,64856
21372432,1399.65135189958,9,1,1,0,0,0,0,14452
4657263,1399.6488190183,15,0,0,0,0,0,0,36113
11437454,1399.63783389461,10,0,0,0,0,0,0,34862
18109812,1399.61981279403,669,39,56,0,0,0,0,412
9012075,1399.61650856342,14,0,0,0,0,0,0,72614
24133683,1399.58764347422,12,0,0,0,0,0,0,123068
7268447,1399.55818954854,10,0,1,0,0,0,0,41800
8541657,1399.55722549639,11,0,0,0,0,0,0,61653
587625,1399.54933212096,7,1,1,0,0,0,0,96173
10456246,1399.53645286802,8,1,2,0,0,0,0,58835
4525103,1399.52560101119,12,2,1,0,0,0,0,110775
3738010,1399.44966606867,15,0,0,0,0,0,0,57922
11140676,1399.4440945317,10,1,2,0,0,0,0,31900
21058724,1399.43624079033,23,0,0,0,0,0,0,113900
16604054,1399.42081376765,64,6,1,0,0,0,0,12973
12291981,1399.40547790766,60,14,13,0,0,0,0,32095
18929770,1399.37589913762,11,0,0,0,0,0,0,90696
10475100,1399.37440526316,14,0,0,0,0,0,0,128254
17221662,1399.30335252502,4,0,0,0,0,0,0,125935
16353998,1399.29199086491,7,1,1,0,0,0,0,30284
10314488,1399.27380696532,16,0,0,0,0,0,0,88573
14421338,1399.26420261358,4,0,0,0,0,0,0,68021
9245433,1399.23454915781,28,6,4,0,0,0,0,51541
12751518,1399.20163409413,23,7,6,0,0,0,0,113105
14847288,1399.1884097221,6,0,3,0,0,0,0,124001
10616248,1399.14257873834,5,0,0,0,0,0,0,134712
11270819,1399.11644559195,109,5,7,0,0,0,0,4289
21943128,1399.08837712555,21,2,1,0,0,0,0,65453
17747722,1399.08026181019,7,0,1,0,0,0,0,76378
17190971,1399.06799410186,4,0,0,0,0,0,0,120152
17227725,1399.00938110397,5,0,0,0,0,0,0,24470
19444018,1399.00895639402,5,0,0,0,0,0,0,123153
23370133,1399.00195727312,24,1,6,0,0,0,0,33738
29043006,1398.97439438574,344,25,23,0,0,0,0,182
15056742,1398.94281760615,4,0,1,0,0,0,0,54293
15696213,1398.90569901771,95,6,2,0,0,0,0,163
13746162,1398.85942295759,11,0,0,0,0,0,0,23390
19201401,1398.85938919575,4,0,4,0,0,0,0,121004
12309654,1398.84795788296,12,0,0,0,0,0,0,128292
13382011,1398.83057727089,28,0,0,0,0,0,0,115270
9832597,1398.81166982297,25,2,3,0,0,0,0,66095
19661503,1398.78621200702,293,60,60,0,0,0,0,921
9905018,1398.75580382603,7,0,0,0,0,0,0,129830
31466384,1398.71706998035,57,3,2,0,0,0,0,3944
16837065,1398.67030980632,4,0,1,0,0,0,0,47575
28202982,1398.65363165397,6,0,5,0,0,0,0,10619
1431051,1398.60805901465,16,0,0,0,0,0,0,119606
13612343,1398.58965359293,20,0,0,0,0,0,0,112905
22986601,1398.55898205918,4,0,1,0,0,0,0,95905
25360842,1398.55229049202,4,0,1,0,0,0,0,107275
9826583,1398.52187602239,27,0,0,0,0,0,0,57759
21424894,1398.49220342245,18,1,2,0,0,0,0,59016
12305683,1398.48354535552,16,1,2,0,0,0,0,30761
11444590,1398.48017694515,5,0,3,0,0,0,0,77449
2802717,1398.47665541948,5,0,0,0,0,0,0,93830
9031943,1398.45175544037,68,5,5,0,0,0,0,21629
4375125,1398.4474238674,4,0,4,0,0,0,0,136441
7393316,1398.42692600046,29,0,0,0,0,0,0,23140
12681989,1398.39435048115,15,0,4,0,0,0,0,130006
26007558,1398.37661291486,8,0,1,0,0,0,0,57967
6263040,1398.3626536012,8,0,0,0,0,0,0,29925
16192941,1398.31516188056,5,0,1,0,0,0,0,132530
14963350,1398.28283643586,19,0,0,0,0,0,0,18919
16089185,1398.2446981242,70,9,9,0,0,0,0,19270
