"Player","Rating","Games","1st","2nd","3rd","4th","5th","6th","7th","8th","Lag"
6668666,2120.74913304364,52,7,7,0,0,0,0,0,0,2
13798649,2120.50429996183,87,28,15,0,0,0,0,0,0,385
7374212,2120.20694350949,547,84,68,0,0,0,0,0,0,28
3394696,2119.59225601841,391,45,44,0,0,0,0,0,0,115
10538842,2119.48654354015,172,21,26,0,0,0,0,0,0,33
2282047,2118.87199602845,69,8,9,0,0,0,0,0,0,42654
11308471,2118.57086944975,246,44,35,0,0,0,0,0,0,648
14612966,2118.38688952571,56,17,13,0,0,0,0,0,0,9236
12601090,2117.89335643282,111,12,14,0,0,0,0,0,0,35675
5442251,2117.66501138027,143,28,19,0,0,0,0,0,0,4634
3493804,2116.85980896439,652,84,64,0,0,0,0,0,0,28
9924405,2116.48522046794,541,87,53,0,0,0,0,0,0,748
19176750,2115.88770468515,71,18,10,0,0,0,0,0,0,4129
7554753,2114.49419118847,57,12,6,0,0,0,0,0,0,5025
7153533,2113.3750930259,333,26,31,0,0,0,0,0,0,853
6524092,2112.33780864869,48,20,6,0,0,0,0,0,0,23572
10137131,2112.03829984902,365,23,35,0,0,0,0,0,0,358
12522447,2112.03549545848,253,27,13,0,0,0,0,0,0,266
10199538,2111.69348626121,141,44,17,0,0,0,0,0,0,841
14169321,2111.5006909689,260,15,20,0,0,0,0,0,0,662
11189164,2111.34807120122,884,130,88,0,0,0,0,0,0,345
10410603,2110.97549022119,182,29,23,0,0,0,0,0,0,434
5623529,2110.42920005834,132,12,16,0,0,0,0,0,0,50
9526124,2110.38696335871,789,86,96,0,0,0,0,0,0,287
10227144,2109.19428704668,89,17,18,0,0,0,0,0,0,22693
18349586,2108.39320708771,319,53,36,0,0,0,0,0,0,3555
10997439,2108.37693701679,769,56,79,0,0,0,0,0,0,345
8717773,2108.191499115,169,20,17,0,0,0,0,0,0,4584
18131614,2108.00448540091,928,79,80,0,0,0,0,0,0,28
5144534,2107.76916531704,129,6,5,0,0,0,0,0,0,6928
6920104,2107.55247433606,101,16,21,0,0,0,0,0,0,45695
6102099,2107.19245629054,74,23,9,0,0,0,0,0,0,338
8676747,2105.65530992068,150,24,22,0,0,0,0,0,0,245
8964050,2105.34295044867,76,25,7,0,0,0,0,0,0,56954
11419249,2104.57471324136,88,14,14,0,0,0,0,0,0,2287
11129041,2104.36360888857,824,56,82,0,0,0,0,0,0,662
9182389,2103.25188898068,249,31,30,0,0,0,0,0,0,212
4277702,2103.0316377794,109,19,19,0,0,0,0,0,0,31
4316633,2102.55583630378,249,23,23,0,0,0,0,0,0,1117
13925698,2101.77301399824,237,22,13,0,0,0,0,0,0,32
12241010,2101.32441649035,224,55,31,0,0,0,0,0,0,3560
7587763,2100.03982293415,422,70,52,0,0,0,0,0,0,503
5346730,2099.86464114099,376,61,58,0,0,0,0,0,0,1241
3605954,2099.5043552974,125,33,24,0,0,0,0,0,0,9899
5218178,2099.04899141765,90,13,13,0,0,0,0,0,0,46471
11243772,2098.52288089181,207,26,19,0,0,0,0,0,0,214
10699801,2098.25474679617,158,31,22,0,0,0,0,0,0,1340
19974935,2097.99109289662,126,11,15,0,0,0,0,0,0,9867
9561644,2097.37119163885,52,3,1,0,0,0,0,0,0,7349
9578404,2096.52965112597,90,11,7,0,0,0,0,0,0,31
2944449,2095.14210772408,229,16,21,0,0,0,0,0,0,964
9027651,2094.76226480116,366,68,67,0,0,0,0,0,0,916
9501611,2094.23880477895,303,40,31,0,0,0,0,0,0,1878
15239963,2093.1311294651,100,10,12,0,0,0,0,0,0,518
15887523,2092.46053451282,244,27,16,0,0,0,0,0,0,50
7154358,2092.38035090051,146,21,12,0,0,0,0,0,0,275
11421465,2091.81153050001,40,4,5,0,0,0,0,0,0,32442
14866091,2089.08155374835,382,57,50,0,0,0,0,0,0,518
16626263,2088.90264018442,451,63,60,0,0,0,0,0,0,5074
8226107,2088.69644350995,253,16,21,0,0,0,0,0,0,6799
17454289,2088.07669594565,380,57,42,0,0,0,0,0,0,32
8603987,2087.81942317247,80,17,12,0,0,0,0,0,0,22312
1195423,2087.27300059713,94,14,10,0,0,0,0,0,0,32
4470775,2086.63257239059,137,16,12,0,0,0,0,0,0,398
7078544,2086.399313552,207,19,15,0,0,0,0,0,0,853
3635214,2086.25531909524,195,30,22,0,0,0,0,0,0,642
14367585,2085.17435210488,321,72,51,0,0,0,0,0,0,110
6420308,2084.86556242716,398,59,60,0,0,0,0,0,0,1113
11749569,2084.72958536374,354,20,39,0,0,0,0,0,0,1765
7067142,2084.22877791582,340,25,23,0,0,0,0,0,0,354
14083285,2083.94269593605,87,15,16,0,0,0,0,0,0,1383
17272840,2083.61053633219,203,34,19,0,0,0,0,0,0,3278
14067834,2083.19427533754,118,24,11,0,0,0,0,0,0,16318
9984860,2083.17534623727,447,55,61,0,0,0,0,0,0,434
12616850,2083.00797805612,254,20,26,0,0,0,0,0,0,662
9818947,2082.33725826349,59,4,8,0,0,0,0,0,0,1000
11553627,2080.47624838125,57,2,3,0,0,0,0,0,0,47556
2272587,2080.0526317472,148,15,8,0,0,0,0,0,0,740
11195861,2079.67180212614,212,40,48,0,0,0,0,0,0,19298
7205256,2079.27443719634,67,18,6,0,0,0,0,0,0,411
6735738,2079.26703238759,300,25,15,0,0,0,0,0,0,15098
11153458,2077.4457183598,47,2,2,0,0,0,0,0,0,48886
5479741,2077.19670030633,220,29,26,0,0,0,0,0,0,78
13003230,2075.8200004916,112,18,14,0,0,0,0,0,0,8610
8414284,2075.45784840828,337,5,22,0,0,0,0,0,0,28
4852013,2073.92700607532,36,10,4,0,0,0,0,0,0,2
5285044,2073.64118248527,137,14,9,0,0,0,0,0,0,13120
11267857,2073.5124179958,318,18,28,0,0,0,0,0,0,2851
9920144,2072.2200680163,42,15,7,0,0,0,0,0,0,1540
8666950,2071.84242623289,376,36,47,0,0,0,0,0,0,98
9367683,2070.44584606262,269,36,18,0,0,0,0,0,0,287
13291701,2070.25065361258,324,42,34,0,0,0,0,0,0,26126
11955716,2069.46279073811,299,13,16,0,0,0,0,0,0,2
14674958,2068.30936699669,163,34,26,0,0,0,0,0,0,7047
11137291,2067.96884198507,538,82,69,0,0,0,0,0,0,114
11604978,2067.67650418694,59,16,4,0,0,0,0,0,0,59958
4113311,2066.93083226876,130,16,16,0,0,0,0,0,0,1609
16139008,2066.87425529329,93,6,13,0,0,0,0,0,0,1611
5281485,2066.74991276533,379,27,38,0,0,0,0,0,0,65
7438459,2066.74468211697,187,7,7,0,0,0,0,0,0,62
8530809,2066.64936392493,268,33,36,0,0,0,0,0,0,669
7611178,2066.60592549943,147,2,6,0,0,0,0,0,0,275
6311630,2066.16374040599,72,32,11,0,0,0,0,0,0,17278
2558286,2065.85025741423,65,2,6,0,0,0,0,0,0,467
10447058,2062.71310124288,74,17,10,0,0,0,0,0,0,12696
6149313,2062.11620312019,260,64,43,0,0,0,0,0,0,336
12028437,2061.08519817107,174,13,13,0,0,0,0,0,0,1617
15846736,2060.94929560773,819,147,112,0,0,0,0,0,0,50
14548572,2059.31198904222,157,33,26,0,0,0,0,0,0,45693
12040280,2058.89386918108,70,21,16,0,0,0,0,0,0,58418
3216107,2058.66918452099,120,21,18,0,0,0,0,0,0,1424
10656864,2058.41628947312,57,9,6,0,0,0,0,0,0,936
8211340,2058.30794559912,50,8,12,0,0,0,0,0,0,45594
6024502,2057.11426694617,53,16,11,0,0,0,0,0,0,31690
2198995,2056.82242506506,202,29,24,0,0,0,0,0,0,1771
5403374,2054.12085127399,95,12,3,0,0,0,0,0,0,31
17980099,2053.96486023665,98,17,12,0,0,0,0,0,0,23162
14282987,2051.89538597917,244,25,23,0,0,0,0,0,0,133
8204345,2051.21178840193,96,13,9,0,0,0,0,0,0,233
6973354,2051.15053433909,308,34,23,0,0,0,0,0,0,434
3765989,2050.34247127286,67,9,9,0,0,0,0,0,0,337
10162611,2049.66726360572,94,11,8,0,0,0,0,0,0,841
9367417,2049.5717041876,38,11,9,0,0,0,0,0,0,84349
17066686,2048.83101223597,276,27,41,0,0,0,0,0,0,669
3929529,2048.64662610419,94,19,19,0,0,0,0,0,0,901
16750823,2047.15076637896,88,29,16,0,0,0,0,0,0,2491
7341183,2046.47432753963,47,12,8,0,0,0,0,0,0,59565
1620911,2045.3483574961,167,48,44,0,0,0,0,0,0,28684
8085085,2045.3455988908,80,25,11,0,0,0,0,0,0,45776
14293652,2045.0700963266,289,80,53,0,0,0,0,0,0,8038
10184558,2044.44463205389,253,17,24,0,0,0,0,0,0,6425
17358554,2044.06467371106,42,11,6,0,0,0,0,0,0,4014
12148238,2044.03082625467,105,36,16,0,0,0,0,0,0,1386
10613549,2043.69191854766,60,8,6,0,0,0,0,0,0,55026
13872272,2042.96978024966,99,13,18,0,0,0,0,0,0,1177
5009715,2042.48793142897,278,40,28,0,0,0,0,0,0,2
16329318,2042.0195175748,58,12,13,0,0,0,0,0,0,576
6237416,2040.79164382422,93,13,10,0,0,0,0,0,0,50843
15246709,2039.18300677543,112,16,24,0,0,0,0,0,0,7717
8151359,2038.36228914199,188,10,13,0,0,0,0,0,0,4761
17979410,2037.73039537389,596,90,84,0,0,0,0,0,0,110
15475797,2035.41784520964,105,13,6,0,0,0,0,0,0,26149
3118670,2034.88059796078,54,14,10,0,0,0,0,0,0,708
13310147,2034.62121421877,271,55,45,0,0,0,0,0,0,1924
7351448,2034.27401506451,206,14,19,0,0,0,0,0,0,0
16468838,2034.06110823358,264,20,24,0,0,0,0,0,0,1247
8976956,2032.98061645501,317,54,36,0,0,0,0,0,0,2075
5136821,2032.36448531431,133,18,13,0,0,0,0,0,0,51
11189917,2032.1634437407,158,58,35,0,0,0,0,0,0,18756
11108002,2031.44365805388,42,7,11,0,0,0,0,0,0,29979
10625776,2031.3988548013,435,28,27,0,0,0,0,0,0,1554
11412507,2031.34651006927,176,23,21,0,0,0,0,0,0,662
12273264,2031.12036285224,203,50,22,0,0,0,0,0,0,4298
1766764,2030.66487835153,93,11,9,0,0,0,0,0,0,31529
7165477,2029.95158097641,36,9,9,0,0,0,0,0,0,1982
1861823,2029.02971597431,285,27,19,0,0,0,0,0,0,10607
5326197,2028.51536215893,100,5,9,0,0,0,0,0,0,4066
18323396,2027.69061963322,175,18,15,0,0,0,0,0,0,4
12609022,2027.6850565456,258,16,27,0,0,0,0,0,0,337
13452017,2027.09953323535,103,27,18,0,0,0,0,0,0,712
7503114,2027.05408049436,44,4,5,0,0,0,0,0,0,12957
5366933,2026.50732708163,172,45,31,0,0,0,0,0,0,3011
11141578,2023.8853072135,439,71,59,0,0,0,0,0,0,671
6114695,2023.76489749444,50,6,5,0,0,0,0,0,0,271
6385683,2023.62727955862,49,24,10,0,0,0,0,0,0,4035
757783,2023.53150323042,830,105,86,0,0,0,0,0,0,111
11021073,2023.16366425264,121,14,15,0,0,0,0,0,0,2029
7277919,2021.22805202983,29,9,4,0,0,0,0,0,0,34050
14457670,2021.16759292906,154,12,19,0,0,0,0,0,0,294
13757181,2020.93424567985,132,16,7,0,0,0,0,0,0,6176
8766780,2020.44323549018,51,20,8,0,0,0,0,0,0,480
12130373,2020.11756498029,96,19,7,0,0,0,0,0,0,10916
7274010,2019.83168343942,145,25,26,0,0,0,0,0,0,4407
4663676,2019.77275529641,57,8,6,0,0,0,0,0,0,7344
7696512,2019.28984090618,135,30,21,0,0,0,0,0,0,2519
5132353,2019.2507484417,238,8,16,0,0,0,0,0,0,7347
3215487,2019.1302977692,83,8,4,0,0,0,0,0,0,3714
10674817,2018.47947116669,55,17,9,0,0,0,0,0,0,69480
947742,2017.78997290294,99,13,10,0,0,0,0,0,0,36849
11141678,2016.54539063084,75,24,18,0,0,0,0,0,0,14933
11706972,2016.0403956102,406,38,41,0,0,0,0,0,0,3711
2787415,2015.79573030112,144,9,9,0,0,0,0,0,0,32
10223298,2015.08785312107,69,7,6,0,0,0,0,0,0,20883
12395652,2015.01111996629,65,10,6,0,0,0,0,0,0,23069
8105655,2014.95821457285,333,33,29,0,0,0,0,0,0,308
5182623,2014.61546717342,200,33,36,0,0,0,0,0,0,1157
10952922,2014.44427961661,408,47,30,0,0,0,0,0,0,12003
6502403,2014.4334283209,64,16,12,0,0,0,0,0,0,20220
11502740,2013.62870054976,129,23,13,0,0,0,0,0,0,1723
12728547,2012.82158403976,221,18,28,0,0,0,0,0,0,7347
12211248,2012.73766012606,252,24,24,0,0,0,0,0,0,82
8688737,2012.12181836745,273,76,47,0,0,0,0,0,0,5
11053358,2011.98627953063,66,8,3,0,0,0,0,0,0,1303
6133101,2011.83408899641,90,6,5,0,0,0,0,0,0,136
8500628,2011.34934656486,161,11,11,0,0,0,0,0,0,7996
14165027,2010.38415922743,304,24,20,0,0,0,0,0,0,24
17958667,2010.18855069183,424,36,39,0,0,0,0,0,0,828
13767572,2010.08792912159,79,16,13,0,0,0,0,0,0,32
13619656,2009.08853803269,530,102,63,0,0,0,0,0,0,32
4256461,2008.6258460981,42,0,4,0,0,0,0,0,0,2324
25129957,2008.56987907716,1497,369,275,0,0,0,0,0,0,336
13963691,2008.53443619049,154,17,13,0,0,0,0,0,0,4118
2321050,2008.51636483478,68,12,8,0,0,0,0,0,0,11138
15984499,2008.04527691344,524,113,72,0,0,0,0,0,0,21
13935409,2007.77484672401,656,96,122,0,0,0,0,0,0,10577
17663666,2007.28137209924,201,18,22,0,0,0,0,0,0,15
10826957,2007.09019859236,127,10,19,0,0,0,0,0,0,9997
10526814,2007.02867834788,220,40,40,0,0,0,0,0,0,10557
7388062,2006.95661916168,80,14,12,0,0,0,0,0,0,27857
3094900,2006.89465625742,63,3,5,0,0,0,0,0,0,722
5370153,2006.49528560808,54,3,2,0,0,0,0,0,0,2
13627426,2006.28271086046,259,17,21,0,0,0,0,0,0,308
11919665,2006.26863585698,50,5,8,0,0,0,0,0,0,2844
14442548,2005.99088806853,462,77,47,0,0,0,0,0,0,114
11680054,2005.47379202219,190,32,15,0,0,0,0,0,0,48185
12716143,2004.13718876895,136,23,20,0,0,0,0,0,0,28533
5324987,2003.90707949643,59,13,12,0,0,0,0,0,0,861
6843383,2003.82924368425,420,33,31,0,0,0,0,0,0,779
11536421,2003.77095478234,533,48,37,0,0,0,0,0,0,357
18047706,2003.66872727857,560,50,64,0,0,0,0,0,0,662
12100617,2002.79916005518,51,6,9,0,0,0,0,0,0,4387
9192260,2002.55213756913,158,20,14,0,0,0,0,0,0,133
4580287,2002.51440696983,240,17,9,0,0,0,0,0,0,864
8198848,2002.41291121615,68,9,6,0,0,0,0,0,0,338
16052525,2002.15627120021,627,61,48,0,0,0,0,0,0,31
7586334,2001.811636165,169,17,22,0,0,0,0,0,0,7324
7908994,2001.61298473142,92,1,5,0,0,0,0,0,0,2324
9294554,2000.56141513499,133,10,8,0,0,0,0,0,0,22209
8215374,2000.49785409801,155,7,9,0,0,0,0,0,0,669
7009485,2000.23738765217,200,40,22,0,0,0,0,0,0,4062
11076938,1999.30068752809,136,18,21,0,0,0,0,0,0,10771
18781432,1999.11619259896,911,93,77,0,0,0,0,0,0,228
13063996,1998.15859076383,60,21,10,0,0,0,0,0,0,1319
19204047,1998.04557554023,515,71,80,0,0,0,0,0,0,27
3162741,1997.25295004249,47,0,1,0,0,0,0,0,0,2324
9323312,1997.09158798039,371,48,41,0,0,0,0,0,0,150
14390731,1997.02707455349,246,15,17,0,0,0,0,0,0,899
6215032,1995.47797642732,71,6,9,0,0,0,0,0,0,3000
4430263,1995.26768914617,117,30,25,0,0,0,0,0,0,22108
5339515,1994.93046738611,27,0,0,0,0,0,0,0,0,2324
7845731,1994.80906650672,241,25,27,0,0,0,0,0,0,518
4796794,1994.63861172045,46,11,6,0,0,0,0,0,0,45947
2186872,1994.5583089105,36,9,0,0,0,0,0,0,0,59182
9082441,1993.42961581682,556,94,91,0,0,0,0,0,0,27
7498203,1993.42239337041,749,157,131,0,0,0,0,0,0,311
11750028,1993.04933768299,82,5,5,0,0,0,0,0,0,2324
3859111,1991.7654406178,320,65,42,0,0,0,0,0,0,655
6808620,1991.62656520994,51,4,5,0,0,0,0,0,0,364
1868745,1991.4591912407,175,11,13,0,0,0,0,0,0,1207
9723127,1990.97409172522,86,14,12,0,0,0,0,0,0,214
18690280,1990.83232331464,186,33,27,0,0,0,0,0,0,1620
3163649,1990.73036011084,37,10,4,0,0,0,0,0,0,67582
4540667,1990.57108778941,30,3,3,0,0,0,0,0,0,32102
7924600,1990.44188816408,82,12,7,0,0,0,0,0,0,22321
14024115,1990.31317846857,302,78,51,0,0,0,0,0,0,357
1429071,1990.11540686942,123,5,5,0,0,0,0,0,0,831
8929394,1989.21461874418,55,6,7,0,0,0,0,0,0,9346
4309566,1988.61085937021,68,14,14,0,0,0,0,0,0,62700
6764293,1988.18112990204,59,16,7,0,0,0,0,0,0,22
2214428,1987.59633595703,57,16,5,0,0,0,0,0,0,11200
1041943,1987.19256464561,390,57,57,0,0,0,0,0,0,214
12179012,1986.81154566648,65,10,10,0,0,0,0,0,0,41231
16897434,1986.72500196041,167,47,25,0,0,0,0,0,0,484
21196745,1986.29642451557,174,23,19,0,0,0,0,0,0,899
16870029,1986.29561093745,168,46,21,0,0,0,0,0,0,222
1027645,1985.94615560717,57,3,7,0,0,0,0,0,0,18740
7279141,1985.91678614711,77,5,8,0,0,0,0,0,0,357
11398156,1985.85943666911,137,13,13,0,0,0,0,0,0,1117
4473506,1985.34526235142,79,8,12,0,0,0,0,0,0,22377
874891,1985.10908898086,286,24,19,0,0,0,0,0,0,586
9845103,1985.10098656292,933,121,123,0,0,0,0,0,0,1114
14787295,1984.74610390102,60,5,9,0,0,0,0,0,0,4162
10290641,1984.72020735633,852,40,47,0,0,0,0,0,0,92
11644972,1984.58056548182,138,8,0,0,0,0,0,0,0,1396
13122754,1984.44605328767,35,13,8,0,0,0,0,0,0,22
4419502,1984.09931968913,27,5,6,0,0,0,0,0,0,32145
2199427,1982.48587192275,51,14,4,0,0,0,0,0,0,4653
3115283,1982.31926218651,151,14,7,0,0,0,0,0,0,5097
4989296,1981.48838774229,124,17,10,0,0,0,0,0,0,503
10516802,1981.2414379977,775,119,115,0,0,0,0,0,0,69
4980135,1979.99384288697,79,20,13,0,0,0,0,0,0,33215
12329311,1979.78707319566,169,9,11,0,0,0,0,0,0,214
9582556,1979.73839795886,135,6,7,0,0,0,0,0,0,970
9883156,1979.35820318266,553,109,89,0,0,0,0,0,0,26100
14139392,1978.73665581357,381,75,72,0,0,0,0,0,0,800
17673557,1978.60189552359,335,39,33,0,0,0,0,0,0,759
22710559,1978.57139674924,227,7,8,0,0,0,0,0,0,6857
4253615,1978.38191392292,147,8,9,0,0,0,0,0,0,32
3323638,1977.74117769915,359,23,29,0,0,0,0,0,0,736
20603165,1977.11429436941,44,12,4,0,0,0,0,0,0,30283
6661913,1977.08057128257,65,15,7,0,0,0,0,0,0,713
8535398,1976.53382206917,81,6,6,0,0,0,0,0,0,621
6571991,1976.51311458017,229,64,45,0,0,0,0,0,0,23
4497582,1976.28535583962,37,9,5,0,0,0,0,0,0,1410
754792,1976.01141319513,211,11,11,0,0,0,0,0,0,50
1788022,1975.98991671319,214,8,22,0,0,0,0,0,0,970
7119659,1975.50057559691,313,26,25,0,0,0,0,0,0,1666
4929497,1975.47476123804,148,35,25,0,0,0,0,0,0,12780
26796620,1975.24714702664,558,106,81,0,0,0,0,0,0,224
3149395,1974.96780712339,340,62,40,0,0,0,0,0,0,577
1285945,1973.25814230244,109,26,31,0,0,0,0,0,0,18142
16538717,1972.98937572737,614,32,30,0,0,0,0,0,0,568
17241883,1972.4689965843,402,46,40,0,0,0,0,0,0,1876
8631281,1972.00003234607,70,10,3,0,0,0,0,0,0,16257
6094894,1971.76146417107,85,25,18,0,0,0,0,0,0,96
5426640,1971.73691390501,88,4,8,0,0,0,0,0,0,793
11479551,1970.56481164582,42,2,1,0,0,0,0,0,0,256
7101953,1970.41224877853,392,28,36,0,0,0,0,0,0,1303
2110845,1970.17656575006,52,2,5,0,0,0,0,0,0,40453
9256771,1969.49854530994,47,4,5,0,0,0,0,0,0,7253
15120913,1969.33722406567,330,28,35,0,0,0,0,0,0,1563
8315885,1969.31518538495,431,66,68,0,0,0,0,0,0,124
12988448,1968.10442438546,225,15,20,0,0,0,0,0,0,864
9317938,1967.68675538518,642,51,90,0,0,0,0,0,0,90
8788898,1967.0274548621,223,10,21,0,0,0,0,0,0,308
2791044,1966.81658908166,161,10,14,0,0,0,0,0,0,1766
12450467,1966.15818442401,99,12,8,0,0,0,0,0,0,51427
17779288,1966.08134091291,60,33,8,0,0,0,0,0,0,22
7940696,1966.06027405663,131,16,11,0,0,0,0,0,0,45674
15346564,1965.88322851462,70,9,12,0,0,0,0,0,0,4162
5783315,1965.54815130143,61,11,11,0,0,0,0,0,0,17708
14963905,1965.45072410013,89,4,5,0,0,0,0,0,0,712
23179637,1964.96365526379,181,22,24,0,0,0,0,0,0,1254
18425276,1964.85027679489,253,54,52,0,0,0,0,0,0,3477
9878349,1964.78736916694,187,15,22,0,0,0,0,0,0,6355
7785655,1964.48047442599,88,16,9,0,0,0,0,0,0,32
7333471,1964.2431867647,44,2,6,0,0,0,0,0,0,4039
2538695,1963.53015353779,74,10,3,0,0,0,0,0,0,236
7963246,1963.14297399087,194,23,27,0,0,0,0,0,0,2324
12115298,1962.45217058853,386,47,33,0,0,0,0,0,0,214
2742030,1961.84214946948,85,8,11,0,0,0,0,0,0,19824
18604372,1961.8360681526,73,9,5,0,0,0,0,0,0,518
3698691,1961.72200483272,228,7,10,0,0,0,0,0,0,669
3772251,1961.12357209726,109,1,5,0,0,0,0,0,0,36939
18825707,1961.1084720566,46,10,2,0,0,0,0,0,0,3814
2537924,1961.10426341644,21,0,3,0,0,0,0,0,0,34945
7644691,1960.67937893513,138,6,10,0,0,0,0,0,0,5074
2272413,1960.59135269119,128,34,32,0,0,0,0,0,0,133
12270069,1960.56930549219,341,49,38,0,0,0,0,0,0,675
8742486,1960.41223176402,53,14,4,0,0,0,0,0,0,719
10224047,1960.20687910264,297,15,16,0,0,0,0,0,0,914
6603740,1959.98907728967,50,5,7,0,0,0,0,0,0,518
2593280,1959.30987701474,35,0,8,0,0,0,0,0,0,338
10029074,1958.88393644101,262,17,22,0,0,0,0,0,0,1321
15251627,1958.61724078823,482,58,54,0,0,0,0,0,0,31
5783061,1958.494139504,66,3,6,0,0,0,0,0,0,18756
10909049,1958.22895241895,49,4,8,0,0,0,0,0,0,2324
12296128,1958.18139375544,311,37,23,0,0,0,0,0,0,889
39828,1957.69143434345,37,4,2,0,0,0,0,0,0,35115
9918331,1957.22408768219,57,15,6,0,0,0,0,0,0,56995
17548061,1957.10835822259,60,17,6,0,0,0,0,0,0,28150
7132005,1957.02070970956,112,33,14,0,0,0,0,0,0,4154
7166953,1956.41435071824,54,5,5,0,0,0,0,0,0,56831
5247450,1955.25873877536,139,34,21,0,0,0,0,0,0,1424
11806306,1954.46507885193,51,12,7,0,0,0,0,0,0,62773
3126596,1952.81276376788,69,6,2,0,0,0,0,0,0,2
12484908,1952.69841316633,153,27,16,0,0,0,0,0,0,30
12016150,1951.20128037855,124,7,5,0,0,0,0,0,0,31
6124459,1951.18560377939,410,63,53,0,0,0,0,0,0,435
9507565,1951.12726028322,452,44,40,0,0,0,0,0,0,662
11991374,1950.44081707796,51,1,3,0,0,0,0,0,0,662
8133117,1949.91082000116,43,6,2,0,0,0,0,0,0,4162
16997804,1949.66494805458,159,26,27,0,0,0,0,0,0,12
10910261,1949.32906629134,144,25,24,0,0,0,0,0,0,4856
11884028,1949.20496204532,143,14,18,0,0,0,0,0,0,916
10801246,1948.9066265387,74,11,16,0,0,0,0,0,0,2075
7624067,1948.89727337853,491,90,84,0,0,0,0,0,0,2483
7943819,1948.34177985116,226,11,14,0,0,0,0,0,0,2141
16435346,1947.99964100714,369,45,31,0,0,0,0,0,0,2324
18983,1947.6805744258,155,14,7,0,0,0,0,0,0,6450
9558549,1947.61523310855,24,7,5,0,0,0,0,0,0,59203
9634978,1947.54314643794,223,17,18,0,0,0,0,0,0,3264
8589120,1947.39211710428,237,31,17,0,0,0,0,0,0,346
7421892,1947.13740677793,32,12,4,0,0,0,0,0,0,64000
9321674,1946.82768169104,184,33,22,0,0,0,0,0,0,1134
2766034,1946.4723383892,66,4,8,0,0,0,0,0,0,281
1800408,1945.87621586811,156,11,12,0,0,0,0,0,0,747
10458639,1945.72225305622,283,26,21,0,0,0,0,0,0,1117
8165685,1945.61819924396,587,67,44,0,0,0,0,0,0,150
9886408,1945.13902171662,163,23,17,0,0,0,0,0,0,296
17045442,1945.07564677892,218,14,13,0,0,0,0,0,0,2924
3318668,1945.02855464103,26,12,1,0,0,0,0,0,0,60151
14726718,1944.00362121163,167,8,13,0,0,0,0,0,0,1522
3036545,1943.93822724383,84,8,7,0,0,0,0,0,0,4066
18207356,1943.44737970632,167,14,14,0,0,0,0,0,0,30260
4166621,1942.8119526728,53,7,10,0,0,0,0,0,0,66952
11222462,1942.79271605138,419,29,34,0,0,0,0,0,0,345
14503423,1942.3120387715,41,4,5,0,0,0,0,0,0,864
13896734,1940.78815890093,206,13,19,0,0,0,0,0,0,2324
15389454,1940.54967331753,45,7,9,0,0,0,0,0,0,1848
3213430,1940.32236975664,99,9,11,0,0,0,0,0,0,11005
9254536,1939.13464754234,44,6,11,0,0,0,0,0,0,61882
3621226,1936.55899847092,147,2,4,0,0,0,0,0,0,3953
12942073,1936.53195391016,62,19,9,0,0,0,0,0,0,542
12253454,1936.5179433105,95,5,11,0,0,0,0,0,0,518
16197865,1936.34819027126,576,45,47,0,0,0,0,0,0,50
5229475,1935.4736061715,118,0,4,0,0,0,0,0,0,36639
3043603,1934.9096345234,87,4,3,0,0,0,0,0,0,346
12749779,1934.64918681575,174,28,22,0,0,0,0,0,0,5208
10716391,1934.58202850784,254,17,17,0,0,0,0,0,0,907
15333140,1934.27851033064,90,7,6,0,0,0,0,0,0,25570
8779938,1933.62191384712,85,15,14,0,0,0,0,0,0,19003
15213139,1933.23920391862,214,6,7,0,0,0,0,0,0,10557
7587734,1933.04638024114,33,4,9,0,0,0,0,0,0,346
33041670,1932.54363152537,25,20,5,0,0,0,0,0,0,13268
27234119,1932.43019724463,615,119,88,0,0,0,0,0,0,69
2553519,1932.34797726389,39,15,10,0,0,0,0,0,0,283
14578826,1931.98683055602,59,12,10,0,0,0,0,0,0,6852
10805852,1931.92205401486,147,20,14,0,0,0,0,0,0,2324
8473081,1931.391145724,147,30,26,0,0,0,0,0,0,12780
13608432,1931.03502077813,28,14,5,0,0,0,0,0,0,38203
7731995,1930.89358087454,211,14,19,0,0,0,0,0,0,1177
2012039,1930.69892409069,150,9,18,0,0,0,0,0,0,2324
7295276,1930.64856061017,90,23,21,0,0,0,0,0,0,8035
8431549,1929.95635046736,106,5,4,0,0,0,0,0,0,28
10822717,1929.8756599578,47,7,3,0,0,0,0,0,0,899
10199656,1929.76233917585,183,24,20,0,0,0,0,0,0,16453
22139521,1929.62777864204,58,15,6,0,0,0,0,0,0,64632
15242810,1929.45553082331,110,5,2,0,0,0,0,0,0,4306
3816052,1928.8536085271,48,2,2,0,0,0,0,0,0,12877
2155578,1928.55493442967,20,6,4,0,0,0,0,0,0,48204
15184992,1928.28393981616,990,95,98,0,0,0,0,0,0,287
13484596,1928.21083538028,124,9,12,0,0,0,0,0,0,16856
1040250,1928.12230305616,55,10,7,0,0,0,0,0,0,3018
11119010,1927.83556358753,47,6,8,0,0,0,0,0,0,6670
5968633,1927.44868949903,262,15,18,0,0,0,0,0,0,1614
23393443,1927.43659945038,118,33,19,0,0,0,0,0,0,518
69114,1927.17574519314,46,3,3,0,0,0,0,0,0,57799
4604369,1926.24439293666,111,13,9,0,0,0,0,0,0,20
